date,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63,e64,e65,e66,e67,e68,e69,e70,e71,e72,e73,e74,e75,e76,e77,e78,e79,e80,e81,e82,e83,e84,e85,e86,e87,e88,e89,e90,e91,e92,e93,e94,e95,e96,e97,e98,e99,e100,e101,e102,e103,e104,e105,e106,e107,e108,e109,e110,e111,e112,e113,e114,e115,e116,e117,e118,e119,e120,e121,e122,e123,e124,e125,e126,e127,e128,e129,e130,e131,e132,e133,e134,e135,e136,e137,e138,e139,e140,e141,e142,e143
2025-02-01,2872.4825093090917,3622.4825093090917,4372.482509309091,5122.482509309091,5872.482509309091,6622.482509309091,6622.482509309091,7372.482509309091,8122.482509309091,8122.482509309091,8122.482509309091,8872.482509309091,9622.482509309091,10334.35660317566,10334.35660317566,10334.35660317566,10334.35660317566,10334.35660317566,10334.35660317566,10334.35660317566,10334.35660317566,10334.35660317566,10334.35660317566,10334.35660317566,10334.35660317566,10334.35660317566,10334.35660317566,10334.35660317566,10334.35660317566,10334.35660317566,10334.35660317566,10334.35660317566,10334.35660317566,10334.35660317566,9698.373269842326,9063.37962577162,9595.594495799525,8980.963188760355,8357.202346809952,7691.27196488428,7010.731557476873,6415.8719214188,5859.365940558368,5304.6051442676635,4806.50881528404,4414.94418387596,4093.3231838759602,3824.3756638113528,3602.4726302586237,3423.174420006187,3300.0528910771172,3208.7754125651504,3133.8674866392244,3086.039230754315,3086.039230754315,3086.039230754315,3086.039230754315,3086.039230754315,3086.039230754315,3086.039230754315,4129.340754885897,4263.144031244136,4417.780734458323,4603.946314616364,4827.101184963035,5043.75669741941,5688.112661860139,5937.476733876174,6170.630859629477,6418.041081033986,6720.685616555993,6999.450172745179,8420.514147521375,8750.202233506061,8750.202233506061,9014.591511226108,9295.252041226107,9567.043990101833,9785.428715689819,10031.860269359355,10198.701940647168,10347.796800089653,10530.054690089652,10650.34121785069,10800.0,10800.0,10800.0,10800.0,10795.295203703703,10795.295203703703,10799.999995912505,10799.999995912505,10799.999995912505,10799.999995912505,10799.999995912505,10799.999995912505,10799.999995912505,10799.999995912505,10799.999995912505,10799.999995912505,10799.999995912505,10799.999995912505,10799.999995912505,10799.999995912505,10799.999995912505,10799.999995912505,10799.999995912505,10292.305125542134,9765.94368109769,9221.308495912504,8655.774014431023,8142.881833333334,7562.065166666667,7050.176814814816,6584.348092592593,6097.166611111112,5586.228074074074,5049.491703703704,4494.388,3937.723351851852,3391.242537037037,2847.7110555555555,2326.436925925926,1780.7703703703705,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1946.0733150000003,2685.6074100000005,3422.8049100000007,4168.201965000001,4903.072710000001,5637.156210000001,6385.645215000001,7118.123040000001,7867.730040000001,7867.730040000001,7867.730040000001,8609.695731529157,8609.695731529157
2025-02-02,9645.736530383792,9645.736530383792,10395.736530383792,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10050.0,10050.0,10050.0,10050.0,10050.0,10050.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,9893.492873662184,9893.492873662184,9893.492873662184,10614.00862460996,10437.555467789132,9511.629541863207,8659.852682415058,7814.898181759187,7016.170608543299,6308.495382723987,5677.242364205468,5092.927710864151,4551.244307455325,4092.846266382936,3677.8157700205165,3323.263046206871,3021.689879540204,2748.308077641031,3577.341416133638,3352.3103131188777,3097.1453216484383,2899.3285798896422,2820.1097117270983,3570.1097117270983,4320.109711727098,5070.109711727098,5820.109711727098,6570.109711727098,7320.109711727098,8070.109711727098,8354.516053527517,9104.516053527517,9854.516053527517,10604.516053527517,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10610.883737013266,10345.848281249555,10190.626179530987,9844.759684902392,9516.580905550094,9127.64965851483,8658.358454811127,9402.50951195794,10066.943676922061,10066.943676922061,10800.0,10800.0,10800.0,10800.0,10800.0,10791.29852105295,10777.292345551808,10765.830446678408,10764.205261493224,10764.205261493224,10764.205261493224,10764.205261493224,10764.205261493224,10764.205261493224,10764.205261493224,10764.205261493224,10764.205261493224,10764.205261493224,10764.205261493224,10764.205261493224,10224.923128452676,9421.91696178601,8634.625998823047,7833.877850674899,6987.612239563788,6145.911572897121,5348.324535860084,4524.320535860084,3689.826276600825,2866.1503506748995,2036.65259141564,1200.0000358600844,1200.0000358600844,1200.0000358600844,1200.0000358600844,1200.0000358600844,1200.0000358600844,1200.0000358600844,1200.0000358600844,1200.0000358600844,1941.9068518518518,2560.6793703703706,2560.6793703703706,2560.6793703703706,2560.6793703703706,2560.6793703703706,2560.6793703703706,2560.6793703703706,2560.6793703703706,2560.6793703703706,1856.5664074074075,1200.0
2025-02-03,3059.654825477973,3809.654825477973,4559.654825477974,5309.654825477974,6059.654825477974,6809.654825477974,6809.654825477974,6809.654825477974,6809.654825477974,6809.654825477974,7559.654825477974,8309.654825477974,9059.654825477974,9300.0,10050.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,9874.074074074075,8948.14814814815,8883.871425779194,8883.871425779194,8883.871425779194,8883.871425779194,8883.871425779194,8883.871425779194,8883.871425779194,9633.871154308647,9633.871154308647,8811.35665266533,8093.876509447842,7408.823514703885,6750.131766943102,6141.654992622395,5577.793622252025,5046.654970718991,4552.87753742267,4085.001596320503,3664.6771108174325,3303.2876794011004,2982.7704571788786,2695.204867918348,3039.1969761827504,2787.8635743233435,2582.7156657647965,2448.177682681028,2338.482836300261,3088.482836300261,3838.482836300261,4588.482836300262,5338.482836300262,6088.482836300262,6838.482836300262,7588.482836300262,7594.702502442324,8344.702502442324,9094.702502442324,9844.702502442324,10594.702502442324,10594.702502442324,10594.702502442324,10594.702502442324,10594.702502442324,10594.702502442324,10594.702502442324,10304.740944883633,10248.69712877254,9883.096542142584,9511.717573981621,9067.124439342539,8569.739385463949,9300.0,10050.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10273.591851851852,9465.258851851851,8632.393944444444,7790.36987037037,6934.46962962963,6091.317703703704,5272.6454814814815,4436.988166666667,3614.632703703704,2808.0993703703707,2009.1772592592592,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
2025-02-04,2328.369625185186,2328.369625185186,3078.369625185186,3828.369625185186,3828.369625185186,4050.0,4050.0,4050.0,4800.0,5550.0,5550.0,5550.0,6300.0,7050.0,7800.0,8550.0,8550.0,8550.0,8550.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,10050.0,10050.0,10050.0,10800.0,10800.0,10800.0,9879.918517457338,9879.918517457338,9879.918517457338,9879.918517457338,9879.918517457338,9879.918517457338,9879.918517457338,9879.918517457338,10036.92793594869,10780.967358270513,10780.967358270513,9855.041432344588,9058.859366809978,8284.0349476489,7494.655414168995,6730.413362809452,6037.354622068711,5369.589966925107,4749.150627599478,4224.326358651057,3717.142468155508,3490.1631498391034,3090.4347609502147,2725.358353630925,3265.0528057998827,2904.0903141786466,2535.888595860493,2211.838153326478,1948.4074769023214,2691.3744265777596,3441.3744265777596,4191.37442657776,4941.37442657776,5691.37442657776,6441.37442657776,7191.37442657776,7927.751660302269,8677.751660302269,9427.751660302269,10177.751660302269,10800.0,10800.0,10800.0,10800.0,10682.480546752318,10682.480546752318,10339.086213418985,10025.702430994797,9931.203341975926,9494.393207677997,9050.544660034058,8587.176431142176,8064.995023734768,8549.999989865668,9299.999989865668,10049.999989865668,10799.999989865668,10799.999989865668,10799.999989865668,10799.999989865668,10799.999989865668,10799.999989865668,10799.999989865668,10799.999989865668,10799.999989865668,10799.999989865668,10799.999989865668,10799.999989865668,10799.999989865668,10799.999989865668,10799.999989865668,10799.999989865668,10799.999989865668,10799.999989865668,10799.999989865668,10799.999989865668,10293.265277777778,9495.016462962963,8696.028814814816,7867.704740740742,7036.689500000001,6197.091185185186,5339.296740740741,4511.010759259259,3684.2821481481483,2821.459925925926,2001.2404629629632,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1948.0753650000001,1948.0753650000001,1273.2827724074077,1273.2827724074077,1273.2827724074077,1273.2827724074077,1224.9697384220083,1224.9697384220083,1224.9697384220083,1224.9697384220083
2025-02-05,3020.814595198753,3300.0,4050.0,4800.0,5550.0,5550.0,5550.0,5550.0,6300.0,7050.0,7800.0,8550.0,8550.0,8550.0,8550.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,10050.0,10050.0,10050.0,10050.0,10050.0,10050.0,10050.0,10050.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10778.354928908746,9852.42900298282,8994.816467208133,8176.563431038419,7409.390698877893,6657.626903083869,5922.114217898684,5267.4708885206555,4693.263638379738,4179.480366831379,3661.669616568706,3190.667635531096,2795.3567281236888,2456.5878867813067,2985.6012796309883,2670.527183650603,2364.0181433080893,2070.846525973343,1800.9089377916025,2453.4448938487676,3103.577762482434,3768.7311673888817,4419.994563896602,5042.9689595608015,5693.383234412838,6320.841718481768,7283.853356435817,8026.300794796645,8776.300794796645,9526.300794796645,10276.300794796645,10276.300794796645,10111.73889340252,10040.609413642165,10040.609413642165,10040.609413642165,9898.81061734587,9701.39642363432,10159.575951746796,9849.314669316882,9473.545641786364,9023.487078591144,8518.117597109664,9268.117597109664,10018.117597109664,10768.117597109664,10799.99999330817,10799.99999330817,10799.99999330817,10799.99999330817,10799.99999330817,10799.99999330817,10799.99999330817,10799.99999330817,10799.99999330817,10799.99999330817,10799.99999330817,10799.99999330817,10799.99999330817,10799.99999330817,10799.99999330817,10799.99999330817,10799.99999330817,10799.99999330817,10799.99999330817,10799.99999330817,10077.238574074074,9286.423685185186,8455.16712962963,7611.581944444444,6793.115796296296,6013.30137037037,5244.079148148148,4450.364462962963,3645.3505,2833.448648148148,2025.3479259259257,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1940.780835,1940.780835,1304.9380757407407
2025-02-06,3479.9431274325693,4229.943127432569,4979.943127432569,5729.943127432569,6479.943127432569,7229.943127432569,7979.943127432569,8729.943127432569,9479.943127432569,9479.943127432569,9479.943127432569,10229.943127432569,10229.943127432569,10229.943127432569,10229.943127432569,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,9990.083333333334,9300.000080578928,9300.000080578928,9300.000080578928,10050.0,10050.0,10050.0,10050.0,10800.0,10800.0,10800.0,9874.074074074075,9874.074074074075,9874.074074074075,9874.074074074075,9874.074074074075,9874.074074074075,9874.074074074075,9874.074074074075,9874.074074074075,10624.074074074075,9905.472191061024,8979.546265135099,8120.116624290675,7321.403522810526,6569.47115402769,5884.958572661946,5276.334183773057,4722.691875695349,4219.078627034433,3752.1833117477718,3312.5415522205676,2910.180630207104,2542.781074651549,2227.180993493683,2922.5931561474417,2703.595648118907,2495.462951053047,2310.9963326691363,2124.5232765793785,2874.5232765793785,3624.5232765793785,4374.523276579379,5124.523276579379,5874.523276579379,6624.523276579379,7374.523276579379,7562.191783653615,8312.191783653616,9062.191783653616,9812.191783653616,10562.191783653616,10562.191783653616,10562.191783653616,10562.191783653616,10562.191783653616,10562.191783653616,10269.85606515668,9979.911990665065,10020.286401378324,9646.304011794406,9229.799746030409,8768.246986120555,8274.272763898332,8274.272763898332,9024.272763898332,9774.272763898332,10524.272763898332,10799.999991327995,10799.999991327995,10799.999991327995,10799.999991327995,10799.999991327995,10799.999991327995,10799.999991327995,10799.999991327995,10799.999991327995,10799.999991327995,10799.999991327995,10799.999991327995,10799.999991327995,10799.999991327995,10799.999991327995,10799.999991327995,10348.425462962963,10348.425462962963,10348.425462962963,10348.425462962963,9521.773981481481,8680.312666666667,7817.553407407408,6957.977444444445,6114.5349259259265,5290.66825925926,4481.486444444445,3670.584,2836.6395555555555,2023.6815,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1925.0074800000002,1925.0074800000002,1925.0074800000002,1925.0074800000002,1925.0074800000002,1925.0074800000002,1259.6849614814819,1204.6868874074075,1204.6868874074075,1204.6868874074075,1204.6868874074075,1204.6868874074075
2025-02-07,3019.623385709042,3019.623385709042,3019.623385709042,3019.623385709042,3019.623385709042,3019.623385709042,3769.623385709042,4519.623385709042,5269.623385709042,5550.0,6300.0,7050.0,7800.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,8550.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,10050.0,10800.0,10800.0,10154.458036344864,10145.320023584818,9532.97553041666,8927.793566840059,8304.035765799594,7660.769784318112,7026.417760196471,6453.347665781893,5957.784963434712,5489.347713369851,5084.988749304152,4742.859638193041,4429.510220309785,4154.759296963711,3952.8396080307834,3795.2346049611183,3600.9414982678445,3345.348868638215,3133.0652623692836,3006.5698589228164,2947.9979465200304,2947.9979465200304,2994.5441223230555,3046.6764573230557,3120.986510370363,4143.160851071451,4262.912275297876,4386.106236488842,4550.135928851179,4779.676554244506,5051.545643950183,5337.53345457384,5647.971697957493,5988.64867256552,6366.82980355862,6780.2510531716935,7122.829426141056,7979.742855000006,7979.742855000006,7979.742855000006,7979.742855000006,7979.742855000006,8370.528646592024,8779.978326902543,9163.088265608949,9471.76425810022,9762.186751076793,10030.588321076793,10268.182115081558,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10281.741722222223,9786.83425925926,9302.791666666668,8855.39014814815,8380.680962962964,7814.093925925928,7306.934962962964,6841.865166666667,6349.854055555556,5859.261407407408,5342.806796296297,4803.358648148149,4285.050222222223,3770.0035000000007,3205.6405370370376,2627.1852592592595,2090.9181481481482,1616.2051851851852,1616.2051851851852,1616.2051851851852,1616.2051851851852,1616.2051851851852,1200.0000089517248,1200.0000089517248,1946.3732666836445,2668.5206516836442,2204.470651683644,1756.3080405725327,1318.1200220540143,1213.4668130257983,1213.4668130257983,1213.4668130257983,1213.4668130257983,1213.4668130257983,1213.4668130257983,1213.4668130257983,1213.466813025799
2025-02-08,1687.5950147383214,2437.5950147383214,3187.5950147383214,3937.5950147383214,4687.595014738321,4687.595014738321,4687.595014738321,4687.595014738321,4687.595014738321,4687.595014738321,5437.595014738321,6187.595014738321,6937.594685606827,6937.594685606827,6937.594685606827,7687.594685606826,8437.594685606826,8437.594685606826,8437.594685606826,8437.594685606826,8437.594685606826,8437.594685606826,8437.594685606826,9187.594685606826,9187.594685606826,8599.442833754974,8599.442833754974,8599.442833754974,8373.094206926226,8373.094206926226,8373.094206926226,8373.094206926226,8373.094206926226,8373.094206926226,7791.494206926225,7185.967409524372,7769.6286097034135,7230.52808009701,6676.921679440511,6095.971232531544,5506.593806605619,4945.233658967888,4454.069797838351,4036.114873267032,3633.0545800613136,3265.1053487743075,2960.66931173727,2771.7190665591866,2670.311917818425,2626.740443285548,2626.740443285548,2623.633319804852,2577.7219494344813,2577.7219494344813,2577.7219494344813,2577.7219494344813,2577.7219494344813,2577.7219494344813,2577.7219494344813,2807.3524144366625,3299.492231722931,3603.8003241603365,3923.4162837533427,4281.002192942602,4700.661296982692,5132.989758844272,5532.2072537528575,5889.813641066767,6191.169524019334,6501.378898988724,6871.758454092416,7170.666924874115,7875.184647397259,8208.383472252177,8631.524337252176,8631.524337252176,8631.524337252176,9025.175695147187,9395.259204434866,9712.449224375665,9942.281499626215,10134.254855509518,10271.763005509518,10407.370476442038,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10751.897216120686,10751.897216120686,10751.897216120686,10735.305711141682,10701.493293195872,10670.014535941296,10645.700883651658,10630.69946296296,10622.703407407405,10622.703407407405,10622.703407407405,10622.703407407405,10622.703407407405,10622.703407407405,10339.46487037037,9832.121,9296.249574074074,8783.321796296297,8296.178925925926,7814.559111111111,7311.223925925926,6828.783,6330.509759259259,5784.706055555555,5234.740388888888,4722.133333333333,4249.007407407407,3756.6706111111107,3253.673,2738.5785555555553,2223.0412037037036,1710.45,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1946.373345,2668.52073,3380.9772300000004,4126.521975000001,4872.102855000001,4872.102855000001,5618.376075000001,6358.988505000001,7092.271005000001,7818.872580000001,8557.456740000001,9306.45773533426,9306.457735334261
2025-02-09,9733.626704999999,9733.626704999999,9733.626704999999,9733.626704999999,9733.626704999999,9733.626704999999,9284.819564096091,9284.819564096091,10034.819564096091,10034.819564096091,10034.819564096091,10034.819564096091,10034.819564096091,10034.819564096091,10034.819564096091,10034.819564096091,10034.819564096091,10034.819564096091,10034.819564096091,10784.819,10784.819,10050.0,10050.0,10050.0,10050.0,10050.0,10050.0,10050.0,10050.0,10050.0,10050.0,10050.0,10050.0,10800.0,10800.0,10800.0,9996.853577817865,9996.853577817865,9070.92765189194,8174.777562811063,8174.777562811063,8174.777562811063,8174.777562811063,8174.777562811063,8174.777562811063,8924.777562811063,8924.777562811063,8088.879311184207,7327.0146022311,6609.004369554758,5943.69480440094,5325.040945802949,4757.319093951097,4224.271907198345,3726.2075520001263,3258.719967019808,2847.522476215392,2484.31587803003,2484.31587803003,2484.31587803003,2516.079846231508,2202.751409696959,1932.812103844854,1932.812103844854,1932.812103844854,2682.812103844854,3432.812103844854,4182.81207874323,4932.81207874323,5682.81207874323,6432.81207874323,7153.717820850297,7439.262103450483,8186.134779266181,8921.136671527069,9638.999564374244,10374.135179374243,10201.575958711666,10024.620242156187,10024.620242156187,10024.620242156187,9786.59572487732,9556.692502655098,9556.692502655098,10454.723642899771,10454.723642899771,10118.31650193897,10118.31650193897,10118.31650193897,10090.969670033435,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10800.0,10797.421739640815,10795.17127930541,10794.1173467114,10794.1173467114,10794.1173467114,10794.1173467114,10794.1173467114,10794.1173467114,10794.1173467114,10794.1173467114,10030.049031896586,9192.298031896586,8344.805439303993,7484.074420785474,6641.976291155845,5817.763328192881,4989.801031896584,4173.04808745214,3399.901791155844,2590.3567170817696,1991.518925925926,1991.518925925926,1991.518925925926,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
2025-02-10,2411.8466719923053,3161.8466719923053,3911.8466719923053,3911.8466719923053,4661.846671992305,5411.846671992305,6161.846671992305,6911.846671992305,7661.846671992305,8411.846671992305,8411.846671992305,8411.846671992305,8411.846671992305,8411.846671992305,8411.846671992305,8411.846671992305,9161.846671992305,9161.846671992305,9161.846671992305,9161.846671992305,9911.846671992305,9911.846671992305,9911.846671992305,9911.846671992305,9911.846671992305,9911.846671992305,9911.846671992305,9911.846671992305,9911.846671992305,9911.846671992305,9911.846671992305,10050.0,10800.0,10800.0,10800.0,10800.0,9857.375925925926,8931.45,8005.524074074075,7079.5981481481485,6901.929081482413,6901.929081482413,6901.929081482413,6901.331745426459,6901.331745426459,6901.331745426459,6901.331745426459,6121.481582045772,5422.96290728834,4741.086782292443,4144.448230383208,3626.9189539225913,3155.0616946633318,2697.311893985607,2306.054082391865,2015.399719270746,1737.9493864862382,1512.900403563848,1389.5065702305146,1389.5065702305146,2044.505869711399,1905.2873477641842,1754.9802166767422,1683.595432899354,1708.8304730201548,2458.830473020155,3208.830473020155,3958.830473020155,4708.830473020154,5458.830473020154,6208.830473020154,6958.830473020154,6933.9728680083135,7683.9728680083135,8433.972868008314,9183.972868008314,9933.972868008314,9968.854315812188,9968.854315812188,9968.854315812188,9968.854315812188,9968.854315812188,9968.854315812188,10015.708578106001,10800.0,10800.0,10800.0,10400.070084223591,10400.070084223591,10400.070084223591,10400.070084223591,10400.070084223591,10800.0,10800.0,10800.0,10800.0,10800.0,10799.748363784525,10794.21075355773,10790.98354525355,10790.98354525355,10790.98354525355,10790.98354525355,10790.98354525355,10790.98354525355,10790.98354525355,10790.98354525355,9997.664823031328,9172.401619327624,8356.509026735032,7550.595489697995,6756.689785994291,5965.630526735032,5965.630526735032,5965.630526735032,5132.912008216514,4313.404452660958,3598.252648148148,2787.6359814814814,1989.8397777777777,1989.8397777777777,1989.8397777777777,1989.8397777777777,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1945.96947,1945.96947,1945.96947,1945.96947,1945.96947,1945.96947,1945.96947
