calibrations,residual_count,candidate_ops,initial_soc_kwh,final_soc_kwh,calibration_seconds,day_seconds
"[{'theta': array([-3528.2261098]), 'n_active': 1, 'beta1_train': -4008.981338175454, 'beta0_train': -4037.143703453317, 'beta1_val': -4054.261593004115, 'beta0_val': -4054.261593004115, 'selected_score': -4037.143703453317, 'evaluations': 20, 'seconds': 0.028529699993669055, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4729.54557264,     0.        ]), 'n_active': 1, 'beta1_train': -959.597978931321, 'beta0_train': -3206.593394339358, 'beta1_val': -652.4872916386535, 'beta0_val': -3238.0044044471056, 'selected_score': -3206.593394339358, 'evaluations': 35, 'seconds': 0.04060140000365209, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5364.18452455,     0.        , -3547.08035279,     0.        ]), 'n_active': 2, 'beta1_train': -3382.5559507910257, 'beta0_train': -3630.64019942845, 'beta1_val': -3403.5533910297095, 'beta0_val': -3656.2841910947805, 'selected_score': -3630.64019942845, 'evaluations': 95, 'seconds': 0.1094299999967916, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",24,"[{'update_slot': 90, 'hour': 15, 'info': 'oracle', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",2122.4825093090917,9645.755054103905,0.17856109999411274,0.318558099999791
"[{'theta': array([-1917.12119212]), 'n_active': 1, 'beta1_train': -4427.319363845117, 'beta0_train': -4643.508429694352, 'beta1_val': -4645.2, 'beta0_val': -4645.2, 'selected_score': -4643.508429694352, 'evaluations': 15, 'seconds': 0.02286860000458546, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3997.46869597,     0.        ]), 'n_active': 1, 'beta1_train': -2775.886627585895, 'beta0_train': -2939.2176146225825, 'beta1_val': -2778.4871727218174, 'beta0_val': -2778.4871727218174, 'selected_score': -2939.2176146225825, 'evaluations': 20, 'seconds': 0.026697799999965355, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2093.86489361,     0.        ,  -565.64496697,     0.        ]), 'n_active': 2, 'beta1_train': -450.510909994734, 'beta0_train': -1058.0382983257111, 'beta1_val': -1244.5556291106493, 'beta0_val': -1244.5556291106493, 'selected_score': -1058.0382983257111, 'evaluations': 85, 'seconds': 0.097164699996938, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",25,"[{'update_slot': 90, 'hour': 15, 'info': 'oracle', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",9645.755054103905,3154.2556066666707,0.1467311000014888,0.28208360000280663
"[{'theta': array([-6318.39664348]), 'n_active': 1, 'beta1_train': -3681.6758786833234, 'beta0_train': -3863.251696704948, 'beta1_val': -3873.155861666667, 'beta0_val': -3913.2000000000003, 'selected_score': -3863.251696704948, 'evaluations': 20, 'seconds': 0.02708209998672828, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4298.59181052,     0.        ]), 'n_active': 1, 'beta1_train': -2505.172681357334, 'beta0_train': -2525.332793139326, 'beta1_val': -2934.3293403854955, 'beta0_val': -2934.3293403854955, 'selected_score': -2525.332793139326, 'evaluations': 20, 'seconds': 0.027687099995091558, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3061.91872501,     0.        ,  -649.32617427,     0.        ]), 'n_active': 2, 'beta1_train': -57.81583515168395, 'beta0_train': -617.1954359432442, 'beta1_val': -806.1312322721609, 'beta0_val': -853.3551947721604, 'selected_score': -617.1954359432442, 'evaluations': 95, 'seconds': 0.10683659999631345, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",26,"[{'update_slot': 90, 'hour': 15, 'info': 'oracle', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",3154.2556066666707,2379.8652905396657,0.1616057999781333,0.29249829999753274
"[{'theta': array([-7498.38649487]), 'n_active': 1, 'beta1_train': -4399.148988762295, 'beta0_train': -4425.578828893637, 'beta1_val': -4426.799999999999, 'beta0_val': -4426.799999999999, 'selected_score': -4425.578828893637, 'evaluations': 15, 'seconds': 0.023228899997775443, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-7627.6157581,     0.       ]), 'n_active': 1, 'beta1_train': -2230.4678107334285, 'beta0_train': -2328.180214542039, 'beta1_val': -2443.854266313328, 'beta0_val': -2443.854266313328, 'selected_score': -2328.180214542039, 'evaluations': 15, 'seconds': 0.025407699999050237, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1271.57134268,     0.        , -1793.96076304,     0.        ]), 'n_active': 2, 'beta1_train': 7.905277584225753, 'beta0_train': -677.9449503211048, 'beta1_val': -909.9350437713732, 'beta0_val': -942.3970538585025, 'selected_score': -677.9449503211048, 'evaluations': 95, 'seconds': 0.10985759999311995, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",27,"[{'update_slot': 90, 'hour': 15, 'info': 'oracle', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",2379.8652905396657,2378.94779646906,0.15849419998994563,0.2909081999969203
"[{'theta': array([-8034.15497142]), 'n_active': 1, 'beta1_train': -4364.95121647454, 'beta0_train': -4396.831707933242, 'beta1_val': -4398.0, 'beta0_val': -4398.0, 'selected_score': -4396.831707933242, 'evaluations': 20, 'seconds': 0.028825499990489334, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1244.75081456,     0.        ]), 'n_active': 1, 'beta1_train': -1875.4034108749197, 'beta0_train': -2081.2405202940167, 'beta1_val': -2992.1780471079896, 'beta0_val': -2992.1780471079896, 'selected_score': -2081.2405202940167, 'evaluations': 25, 'seconds': 0.03515999999945052, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5831.7508682 ,     0.        , -6826.23219922,     0.        ]), 'n_active': 2, 'beta1_train': -544.2984041004371, 'beta0_train': -951.1929798059078, 'beta1_val': -1169.06691505836, 'beta0_val': -1184.565501546914, 'selected_score': -951.1929798059078, 'evaluations': 75, 'seconds': 0.08985420000681188, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",28,"[{'update_slot': 90, 'hour': 15, 'info': 'oracle', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",2378.94779646906,2765.554810030281,0.15383969999675173,0.2860287000075914
"[{'theta': array([-9202.45149599]), 'n_active': 1, 'beta1_train': -2025.0200850587607, 'beta0_train': -2852.7751438151813, 'beta1_val': -2512.8153167340033, 'beta0_val': -2918.3999999999996, 'selected_score': -2852.7751438151813, 'evaluations': 20, 'seconds': 0.028434200008632615, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2646.88312443,     0.        ]), 'n_active': 1, 'beta1_train': -1546.4541530494716, 'beta0_train': -1571.2816550036332, 'beta1_val': -1766.856782610144, 'beta0_val': -1766.8567826101478, 'selected_score': -1571.2816550036332, 'evaluations': 20, 'seconds': 0.027573600003961474, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6075.39496085,     0.        , -6246.99085209,     0.        ]), 'n_active': 2, 'beta1_train': -6.767477596780846, 'beta0_train': -459.1101202595195, 'beta1_val': -382.06053651545915, 'beta0_val': -553.4291652187655, 'selected_score': -459.1101202595195, 'evaluations': 95, 'seconds': 0.11211380000167992, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",29,"[{'update_slot': 90, 'hour': 15, 'info': 'oracle', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",2765.554810030281,2301.040932592593,0.168121600014274,0.302288499995484
"[{'theta': array([-4952.48730465]), 'n_active': 1, 'beta1_train': -2976.139769092208, 'beta0_train': -3042.3196311036877, 'beta1_val': -3044.3999999999996, 'beta0_val': -3044.3999999999996, 'selected_score': -3042.3196311036877, 'evaluations': 20, 'seconds': 0.028391700005158782, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5694.75655865,     0.        ]), 'n_active': 1, 'beta1_train': 350.9422649237442, 'beta0_train': -1905.541022092399, 'beta1_val': -180.8794243160819, 'beta0_val': -2212.8281976449625, 'selected_score': -1905.541022092399, 'evaluations': 15, 'seconds': 0.02412279999407474, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3175.28154824,     0.        , -6789.62110731,     0.        ]), 'n_active': 2, 'beta1_train': -216.64119654954217, 'beta0_train': -498.2645082217879, 'beta1_val': -645.284793346547, 'beta0_val': -645.284793346547, 'selected_score': -498.2645082217879, 'evaluations': 65, 'seconds': 0.08754739999130834, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",30,"[{'update_slot': 90, 'hour': 15, 'info': 'oracle', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",2301.040932592593,1671.0951724532026,0.14006189999054186,0.276867200009292
"[{'theta': array([-6080.38763995]), 'n_active': 1, 'beta1_train': -3358.726941108492, 'beta0_train': -3391.737353518407, 'beta1_val': -3652.201940380814, 'beta0_val': -3652.201940380814, 'selected_score': -3391.737353518407, 'evaluations': 50, 'seconds': 0.05714449999504723, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-1319.67129647,     0.        ]), 'n_active': 1, 'beta1_train': -1236.4574682270404, 'beta0_train': -3302.5913067410106, 'beta1_val': -2429.153873406158, 'beta0_val': -4009.3284227639597, 'selected_score': -3302.5913067410106, 'evaluations': 50, 'seconds': 0.06079420000605751, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-4291.337201  ,     0.        , -7953.39566476,     0.        ]), 'n_active': 2, 'beta1_train': -3928.0560032312655, 'beta0_train': -4064.7711105037456, 'beta1_val': -4096.646503374835, 'beta0_val': -4096.646503374835, 'selected_score': -4064.7711105037456, 'evaluations': 95, 'seconds': 0.12393120001070201, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",31,"[{'update_slot': 90, 'hour': 15, 'info': 'oracle', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",1671.0951724532026,9733.626704999999,0.24186990001180675,0.37489069999719504
"[{'theta': array([-8291.05388486]), 'n_active': 1, 'beta1_train': -4341.314841356132, 'beta0_train': -4444.081109013645, 'beta1_val': -4450.8, 'beta0_val': -4450.8, 'selected_score': -4444.081109013645, 'evaluations': 15, 'seconds': 0.021170400010305457, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-398.73434436,    0.        ]), 'n_active': 1, 'beta1_train': -3060.361621960014, 'beta0_train': -3111.0556412622905, 'beta1_val': -2935.630076868915, 'beta0_val': -2935.630076868915, 'selected_score': -3111.0556412622905, 'evaluations': 15, 'seconds': 0.023452599998563528, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1833.13375416,     0.        ,  -219.45115136,     0.        ]), 'n_active': 2, 'beta1_train': -187.33043591659242, 'beta0_train': -735.802807343766, 'beta1_val': -512.6873530186332, 'beta0_val': -746.9080518850002, 'selected_score': -735.802807343766, 'evaluations': 95, 'seconds': 0.10810630000196397, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",32,"[{'update_slot': 90, 'hour': 15, 'info': 'oracle', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",9733.626704999999,1662.4540093361666,0.15272930001083296,0.2821951999940211
"[{'theta': array([-1448.04256854]), 'n_active': 1, 'beta1_train': -4476.140684510492, 'beta0_train': -4564.953514270467, 'beta1_val': -4572.0, 'beta0_val': -4572.0, 'selected_score': -4564.953514270467, 'evaluations': 25, 'seconds': 0.0319249000021955, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6328.50923048,     0.        ]), 'n_active': 1, 'beta1_train': -2663.0113565728816, 'beta0_train': -2694.4972386383765, 'beta1_val': -2586.718974942096, 'beta0_val': -2696.41273930434, 'selected_score': -2694.4972386383765, 'evaluations': 20, 'seconds': 0.027759100004914217, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4304.83484856,     0.        , -5449.33872826,     0.        ]), 'n_active': 2, 'beta1_train': -835.6544499199556, 'beta0_train': -1095.4096883085226, 'beta1_val': -865.4864532372951, 'beta0_val': -1023.3897088362885, 'selected_score': -1095.4096883085226, 'evaluations': 75, 'seconds': 0.08843659999547526, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",33,"[{'update_slot': 90, 'hour': 15, 'info': 'oracle', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",1662.4540093361666,2363.226656471989,0.14812060000258498,0.2756623000022955
