date,strategy,initial_soc_kwh,final_soc_kwh,residual_count,q0_cost_face,settlement_cost,retained_cost,down_cost,up_cost,emergency_cost,total_cost,down_kwh,up_kwh,calibration_count,calibration_seconds,day_seconds,cal_0_update_slot,cal_0_method,cal_0_accepted_search,cal_0_evaluations,cal_0_selected_score,cal_0_nit,cal_0_success,cal_0_termination,cal_1_update_slot,cal_1_method,cal_1_accepted_search,cal_1_evaluations,cal_1_selected_score,cal_1_nit,cal_1_success,cal_1_termination,cal_2_update_slot,cal_2_method,cal_2_accepted_search,cal_2_evaluations,cal_2_selected_score,cal_2_nit,cal_2_success,cal_2_termination
2025-02-01,M612,2148.5983254415123,2508.7144958198696,21,25122.92052040696,24049.067400401345,22975.214280395732,1073.8531200056136,0.0,0.0,24049.067400401345,3743.2321545033683,0.0,3,1.075435099992319,1.2414181000058306,0,differential_evolution_staged_direct_search,True,17,-2105.5112646446833,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-1686.7747740097666,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,142,-379.15426092734094,6,True,population_collapse_convergence
2025-02-02,M612,2508.7144958198696,2432.6557581155043,21,58996.49395725751,57148.08518095488,55246.67765956142,1874.9081488480451,26.499372545409756,0.0,57148.08518095488,5502.941543654153,15.207237981928643,3,0.06419420000747778,0.2330798000039067,0,differential_evolution_staged_direct_search,True,12,-2227.105767955125,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-1273.7225790894765,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,122,-356.41062437619155,5,True,population_collapse_convergence
2025-02-03,M612,2432.6557581155043,2357.7659059440393,21,60226.03996277323,57871.63522643694,55517.23049010066,2354.4047363362915,0.0,0.0,57871.63522643694,6569.236430864951,0.0,3,0.04591239998990204,0.19854660000419244,0,differential_evolution_staged_direct_search,True,17,-2227.105767955125,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-1435.829178650852,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,122,-338.2044596192828,5,True,population_collapse_convergence
2025-02-04,M612,2357.7659059440393,2281.741722592595,21,62728.12791478155,60220.27790032401,57712.42788586645,2507.850014457557,0.0,0.0,60220.27790032401,6901.297368418088,0.0,3,0.07770009999512695,0.23746580000442918,0,differential_evolution_staged_direct_search,True,12,-2227.0433881326453,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-1158.2985819030164,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-324.3613496767807,8,False,maxiter_budget
2025-02-05,M612,2281.741722592595,2066.230695758911,21,58192.62289566915,57230.89915730922,55750.85586023152,1220.883517718821,259.1597793588921,0.0,57230.89915730922,3283.6921563040596,201.78048914926617,3,0.05241750000277534,0.22613019999698736,0,differential_evolution_staged_direct_search,True,17,-2226.90130920537,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,52,-1142.3798149993231,4,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,122,-322.16287297376596,5,True,population_collapse_convergence
2025-02-06,M612,2066.230695758911,2102.877087407407,21,62584.61666116367,59310.39381972712,56036.17097829057,3274.222841436554,0.0,29.57191160458339,59339.9657313317,9333.626279288392,0.0,3,0.0758190999913495,0.24884620000375435,0,differential_evolution_staged_direct_search,True,17,-2226.90130920537,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-1377.685225824446,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,142,-334.5275699184066,6,True,population_collapse_convergence
2025-02-07,M612,2102.877087407407,1751.7743484234413,21,24763.220491902997,23463.266055981752,22163.311620060507,1299.9544359212457,0.0,0.0,23463.266055981752,4825.835650567979,0.0,3,0.07717660001071636,0.24367170000914484,0,differential_evolution_staged_direct_search,True,17,-2226.90130920537,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-1324.1546934847113,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-360.0680866257967,8,False,maxiter_budget
2025-02-08,M612,1751.7743484234413,1649.1427701851856,21,19428.03207299599,19593.314524948164,19428.032072995993,0.0,165.28245195217545,523.7902935680805,20117.104818516244,0.0,152.28524998096358,3,0.07273699999495875,0.22639730000810232,0,differential_evolution_staged_direct_search,True,47,-1753.4879217294258,8,False,maxiter_budget,36,differential_evolution_staged_direct_search,True,42,-1705.3034180399106,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-384.51831943601366,8,False,maxiter_budget
2025-02-09,M612,1649.1427701851856,1427.516690725381,21,56857.03533628842,55698.113470225464,54539.19160416249,1158.9218660629622,0.0,0.0,55698.113470225464,3252.9780036492716,0.0,3,0.0596786000096472,0.30314270000963006,0,differential_evolution_staged_direct_search,True,12,-2226.7418068000356,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-1526.09777424168,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-279.0451896003075,8,False,maxiter_budget
2025-02-10,M612,1427.516690725381,1441.508769402578,21,54251.46477600754,52266.847270933285,50282.229765859025,1984.617505074255,0.0,0.0,52266.847270933285,5404.159521041824,0.0,3,0.07566790000419132,0.23741750000044703,0,differential_evolution_staged_direct_search,True,22,-2226.6267372337707,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-1237.0057004863277,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-296.4208338199343,8,False,maxiter_budget
2025-02-11,M612,1441.508769402578,1520.2362664814812,21,54142.503387984805,52100.99703955617,50059.49069112753,2041.506348428634,0.0,693.8943712214817,52794.89141077765,5269.218919172634,0.0,3,0.06810039997799322,0.23953549998987,0,differential_evolution_staged_direct_search,True,17,-2226.7087233642997,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,52,-1436.5002027103715,4,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-334.27491829965635,8,False,maxiter_budget
2025-02-12,M612,1520.2362664814812,1445.1392811515375,21,54446.26507903356,52390.75676989834,50335.24846076311,2055.5083091352267,0.0,43.074395757536664,52433.83116565588,5527.487932219144,0.0,3,0.06402969999180641,0.22011019999627024,0,differential_evolution_staged_direct_search,True,22,-2226.071555752842,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-1445.8899467160988,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-272.2857004971435,8,False,maxiter_budget
2025-02-13,M612,1445.1392811515375,1659.9019477777783,21,50502.3188787683,49348.89621304895,48102.396886821705,1199.9609959733018,46.53833025395147,204.35109454130685,49553.24730759026,3387.98583255462,39.296682199694146,3,0.06712890000198968,0.23065759999735747,0,differential_evolution_staged_direct_search,True,12,-2225.678247498327,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,32,-1316.097355305905,2,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-306.9550963319355,8,False,maxiter_budget
2025-02-14,M612,1659.9019477777783,1710.8654593832225,21,19413.684048331583,19692.77821687583,19306.509305263535,53.587371534023816,332.6815400782749,0.0,19692.77821687583,260.5755970533616,282.36197345799394,3,0.05055290002201218,0.21077790000708774,0,differential_evolution_staged_direct_search,True,27,-1723.250597073269,4,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-1623.5659748628532,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,122,-379.45731626982626,5,True,population_collapse_convergence
2025-02-15,M612,1710.8654593832225,1252.4573435185184,21,19964.324265663694,19581.09374201268,19197.863218361657,383.2305236510198,0.0,4.972899291382962,19586.066641304064,1164.1200433176907,0.0,3,0.06408940000983421,0.22135230001003947,0,differential_evolution_staged_direct_search,True,12,-1662.7995597879708,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-1759.868484352191,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-349.4855844855016,8,False,maxiter_budget
2025-02-16,M612,1252.4573435185184,1419.4954316666672,21,54690.094225309644,52244.962475207416,49799.830725105174,2445.1317501022377,0.0,466.13896275706895,52711.101437964484,6565.640238015018,0.0,3,0.05628249999426771,0.2229349999979604,0,differential_evolution_staged_direct_search,True,17,-2226.02831611248,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,32,-1321.0137122068938,2,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-267.84091142569315,8,False,maxiter_budget
2025-02-17,M612,1419.4954316666672,1503.9346153703705,21,53864.35403135228,50486.59072354407,47108.827415735854,3377.763307808217,0.0,756.286216951798,51242.876940495866,10096.186196927232,0.0,3,0.05863580000004731,0.21109670000441838,0,differential_evolution_staged_direct_search,True,17,-2226.851361493531,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-1379.6476572539843,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,142,-307.18608764551124,6,True,population_collapse_convergence
2025-02-18,M612,1503.9346153703705,1786.6478104095274,21,48134.331450478,48272.69115349557,47766.639173706055,183.84613838597426,322.20584140354197,7.567044988885594,48280.25819848446,494.8855784319327,429.28464071303085,3,0.04851660001440905,0.20480110000062268,0,differential_evolution_staged_direct_search,True,17,-2226.803492210386,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,52,-1180.6009915925065,4,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,122,-249.1833588111694,5,True,population_collapse_convergence
2025-02-19,M612,1786.6478104095274,1233.2996238888918,21,48262.006553656116,48690.568662980346,48115.97180034337,73.01737665637428,501.57948598059556,241.2810754166669,48931.84973839701,210.6510842247228,639.828658885406,3,0.06500230000528973,0.2226130000053672,0,differential_evolution_staged_direct_search,True,17,-2227.5776420145016,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,52,-1450.895343804376,4,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-98.32748945144907,8,False,maxiter_budget
2025-02-20,M612,1233.2996238888918,1556.4599179966463,21,49945.473582246006,48785.61371599023,47485.60352243838,1229.9350299038138,70.07516364803745,353.93152005260185,49139.54523604283,3769.177000469708,56.417938676083054,3,0.07329520001076162,0.22365390000049956,0,differential_evolution_staged_direct_search,True,17,-2227.3777682849523,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-1406.425145126551,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-201.45442820998215,8,False,maxiter_budget
2025-02-21,M612,1556.4599179966463,1619.8943349806748,21,18406.493506566498,18365.390254859645,18324.28700315279,41.10325170685508,0.0,0.0,18365.390254859645,76.52811712317089,0.0,3,0.06616469997970853,0.2373659000004409,0,differential_evolution_staged_direct_search,True,17,-1561.1865402297374,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,32,-1585.3403248679929,2,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-344.79186675556434,8,False,maxiter_budget
2025-02-22,M612,1619.8943349806748,1859.0770189397767,21,18836.385080783868,18744.78504543424,18585.6868390436,125.34912087013429,33.74908552050769,0.0,18744.78504543424,370.3855755644579,29.16980998437829,3,0.059096200013300404,0.21142009999311995,0,differential_evolution_staged_direct_search,True,17,-1444.383570792903,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,32,-1656.5062464057914,2,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-387.0516457445287,8,False,maxiter_budget
2025-02-23,M612,1859.0770189397767,1493.1892830679603,21,49070.74419389349,48561.5696368989,46837.64394855172,1116.5501226708882,607.3755656762899,42.631947473287404,48604.20158437219,3147.6524034806416,585.1018113314024,3,0.0796044000016991,0.25560800000675954,0,differential_evolution_staged_direct_search,True,17,-2227.625355119538,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-1358.9629471772762,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-296.5179692621337,8,False,maxiter_budget
2025-02-24,M612,1493.1892830679603,1728.85128685034,21,47611.34017590263,47054.12765069993,46154.896674449745,728.2217507264396,171.00922552374246,214.48406303409166,47268.61171373402,1930.1899936273735,244.54343704238875,3,0.04930999998759944,0.2253530000016326,0,differential_evolution_staged_direct_search,True,12,-2227.625355119538,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-1300.843033083975,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,122,-322.26990144718445,5,True,population_collapse_convergence
