date,strategy,initial_soc_kwh,final_soc_kwh,residual_count,q0_cost_face,settlement_cost,retained_cost,down_cost,up_cost,emergency_cost,total_cost,down_kwh,up_kwh,calibration_count,calibration_seconds,day_seconds,cal_0_update_slot,cal_0_method,cal_0_accepted_search,cal_0_evaluations,cal_0_selected_score,cal_0_nit,cal_0_success,cal_0_termination,cal_1_update_slot,cal_1_method,cal_1_accepted_search,cal_1_evaluations,cal_1_selected_score,cal_1_nit,cal_1_success,cal_1_termination,cal_2_update_slot,cal_2_method,cal_2_accepted_search,cal_2_evaluations,cal_2_selected_score,cal_2_nit,cal_2_success,cal_2_termination
2025-02-01,M612,2148.5983254415114,2508.714495819838,21,25122.92052040696,24049.06740040133,22975.214280395703,1073.8531200056264,0.0,0.0,24049.06740040133,3743.2321545033933,0.0,3,1.6445959999837214,1.8928792999940924,0,differential_evolution_staged_direct_search,True,17,0.0,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,32,0.0,2,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,8.042427749584553,8,False,maxiter_budget
2025-02-02,M612,2508.714495819838,2432.655752356644,21,58996.49395725753,57237.69707681442,55425.9014512805,1785.2962529885153,26.499372545409756,0.0,57237.69707681442,5132.28821816225,15.207237981928643,3,0.05716000001120847,0.2799924999999348,0,differential_evolution_staged_direct_search,True,12,0.0,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,32,67.26344712194293,2,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,122,24.57547519087694,5,True,population_collapse_convergence
2025-02-03,M612,2432.655752356644,2357.7659001851844,21,60226.03996552597,57904.63949775462,55583.23902998326,2321.400467771352,0.0,0.0,57904.63949775462,6420.3225167338405,0.0,3,0.08567390000098385,0.30909919999248814,0,differential_evolution_staged_direct_search,True,17,0.0,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,30.166028130654738,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,122,37.32352933333344,5,True,population_collapse_convergence
2025-02-04,M612,2357.7659001851844,2281.741722592595,21,62728.12791753429,60198.041278958124,57667.954640381955,2530.086638576172,0.0,0.0,60198.041278958124,6903.0420809352445,0.0,3,0.109792599992943,0.3311973000090802,0,differential_evolution_staged_direct_search,True,12,0.0,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,104.60451189770025,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,49.41480628287185,8,True,maxiter_budget
2025-02-05,M612,2281.741722592595,2066.23069,21,58192.62289566915,57186.007880731326,55781.292644826004,1205.6651254215758,199.05011048375087,0.0,57186.007880731326,3230.884491494102,151.6264058158854,3,0.09793800000625197,0.31891269999323413,0,differential_evolution_staged_direct_search,True,17,0.0,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,89.90196835821105,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,55.908552295236674,8,False,maxiter_budget
2025-02-06,M612,2066.23069,2102.877087407407,21,62584.61666391643,59250.8390109603,55917.06135800417,3333.7776529561293,0.0,29.57191160458339,59280.41092256488,9470.383297252305,0.0,3,0.08573339998838492,0.32402909999655094,0,differential_evolution_staged_direct_search,True,17,0.0,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,52,63.497074614424015,4,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,142,39.05744433015991,6,True,population_collapse_convergence
2025-02-07,M612,2102.877087407407,1751.7743468835286,21,24763.220491903005,23442.126845578918,22121.033199254824,1321.09364632409,0.0,0.0,23442.126845578918,4916.52295207602,0.0,3,0.08882239999365993,0.3321673999889754,0,differential_evolution_staged_direct_search,True,17,0.0,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,0.0,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,31.046815028714907,8,False,maxiter_budget
2025-02-08,M612,1751.7743468835286,1649.1427701851856,21,19428.032073729162,19593.314525438604,19428.03207372916,0.0,165.28245170944007,523.7902948325325,20117.104820271135,0.0,152.2852497741064,3,0.052188099987688474,0.2795313999959035,0,differential_evolution_staged_direct_search,True,12,0.0,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,0.0,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,102,24.168427452294566,4,True,population_collapse_convergence
2025-02-09,M612,1649.1427701851856,1427.5166849664533,21,56857.035336288434,55611.490903721446,54365.946471154464,1245.5444325669844,0.0,0.0,55611.490903721446,3409.4889951680666,0.0,3,0.0813046000112081,0.3108647000044584,0,differential_evolution_staged_direct_search,True,12,0.0,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,0.0,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,89.13986203407939,8,False,maxiter_budget
2025-02-10,M612,1427.5166849664533,1441.5087638066536,21,54251.464778766065,52289.34998822796,50327.23519768985,1962.1147905381035,0.0,0.0,52289.34998822796,5331.895504654271,0.0,3,0.10208569999667816,0.33232619999034796,0,differential_evolution_staged_direct_search,True,22,0.0,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,102.70744897055387,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,86.19909863870465,8,False,maxiter_budget
