date,q0_kwh,qA_kwh,down_kwh,up_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,retained_cost,down_cost,up_cost,emergency_cost,total_cost,soc_start_kwh,soc_end_kwh
2025-02-01,47010.52010319031,43267.28794868692,3743.232154503393,0.0,18664.838707837964,14794.41480000826,0.0,5018.688107523883,22975.214280395707,1073.8531200056264,0.0,0.0,24049.06740040133,2148.5983254415114,2508.714495819838
2025-02-02,92998.09264520239,87634.94161888439,5378.35826429992,15.207237981928643,22609.486108239034,18382.136616790496,0.0,5051.314177435849,55299.927681367444,1848.2831379450424,26.499372545409756,0.0,57174.71019185789,2508.714495819838,2432.655752356644
2025-02-03,94966.19706109645,88473.72300284197,6492.474058254478,0.0,23168.929770935854,18834.233981412355,0.0,3922.1107133184682,55547.42275368513,2339.3086059204206,0.0,0.0,57886.731359605554,2432.655752356644,2357.7659001851844
2025-02-04,97952.79984147489,91172.34069619305,6780.459145281838,0.0,22908.414243720013,18624.237297246542,0.0,5693.299799719579,57755.36260997858,2486.3826537778564,0.0,0.0,60241.74526375644,2357.7659001851844,2281.741722592595
2025-02-05,91958.9968416175,88879.73875593928,3230.884491494102,151.6264058158854,22995.71081936061,18820.48569301543,0.0,3956.086646260766,55781.292644826004,1205.6651254215758,199.05011048375087,0.0,57186.007880731326,2281.741722592595,2066.23069
2025-02-06,98018.0960043565,88801.66606184782,9216.429942508677,0.0,22759.839629050774,18402.488341864457,5.091144289331737,4178.348702284172,56049.745374737606,3267.4356445894123,0.0,29.57191160458339,59346.7529309316,2066.23069,2102.877087407407
2025-02-07,46995.01427415863,42078.49132208261,4916.52295207602,0.0,18074.819699079562,14956.596422725937,0.0,7154.58837906232,22121.033199254827,1321.0936463240903,0.0,0.0,23442.126845578918,2102.877087407407,1751.7743468835286
2025-02-08,37041.17969036658,37193.464940140686,0.0,152.2852497741064,18283.36541821999,14901.8944077867,85.6846548065651,2320.5158678472944,19428.03207372916,0.0,165.28245170944007,523.7902948325325,20117.10482027113,1751.7743468835286,1649.1427701851856
2025-02-09,90058.27853579617,86874.84707566042,3183.4314601357455,0.0,22725.27858282459,18606.939128784783,0.0,3201.091654953941,54516.79851618622,1170.1184100511016,0.0,0.0,55686.916926237325,1649.1427701851856,1427.5166849664533
2025-02-10,86586.28024680351,81305.6376349705,5280.642611833018,0.0,23939.858336209465,19378.692381373483,0.0,2417.834096801179,50371.37191914324,1940.0464298114089,0.0,0.0,52311.41834895465,1427.5166849664533,1441.5087638066536
2025-02-11,86228.9789005658,81199.18579156385,5029.793109001952,0.0,23942.030685542675,19322.190102882225,123.67707016825553,1482.4251457383216,50232.28429808062,1955.109546292313,0.0,693.8943712214817,52881.28821559442,1441.5087638066536,1520.2362664814812
2025-02-12,86721.3504101692,81161.34382515776,5560.006585011435,0.0,24063.61107493058,19559.112262527102,9.836582726087386,1399.9454621470377,50311.741543721306,2067.261767656132,0.0,43.074395757536664,52422.07770713497,1520.2362664814812,1445.1392755555567
2025-02-13,81693.00776280627,78478.4179464297,3253.886498781026,39.29668240445119,23503.187158039684,18844.29519301214,46.662865488613875,2536.7098302241043,48192.16298352994,1155.0779489594229,46.5383305079833,204.35109454130685,49598.13035753865,1445.1392755555567,1659.9019477777783
2025-02-14,36912.82925901538,36934.61563524898,260.5755970533619,282.36197328695505,17772.760750333007,14350.069047324834,0.0,3710.122115574134,19306.50930526353,53.58737153402387,332.6815398597126,0.0,19692.778216657265,1659.9019477777783,1710.8654593832264
2025-02-15,37547.787231276474,36383.66718657286,1164.1200447036144,0.0,17331.94981315733,14451.44665293568,2.341291071131682,4225.414217422338,19197.86321687289,383.23052439539947,0.0,4.9729022350836924,19586.066643503375,1710.8654593832264,1252.4573435185184
2025-02-16,87405.75787697342,80656.72289345137,6749.0349835220595,0.0,24200.318412946333,19451.923635153198,223.52091519288126,754.4699308511114,49667.474734420015,2511.309745444817,0.0,1502.42198258554,53681.20646245037,1252.4573435185184,1419.4954316666672
2025-02-17,86963.48832276606,76867.30212583803,10096.18619692804,0.0,22265.306256976022,17958.902802817236,110.418496771229,1487.4540017838067,47108.8274157356,3377.763307808336,0.0,756.2862169518203,51242.87694049576,1419.4954316666672,1503.9346153703705
2025-02-18,77603.05619445631,77178.55597537977,462.66374925735784,38.16353018082049,22448.523755190254,18115.023908036423,1.7280303696929877,755.3963752623067,47732.68786882865,200.82179082467675,44.499181978895734,7.567044988885594,47985.57588662111,1503.9346153703705,1579.8016527789093
2025-02-19,77869.46063583408,78450.43470269816,119.71308216530133,700.6871490293796,23355.6711385275,19229.94544820829,55.099583333333385,1500.4812123789475,48280.68106593522,40.20239861298132,576.7042916529587,241.2810754166669,49138.86883161782,1579.8016527789093,1233.2996238888918
