calibrations,residual_count,candidate_ops,initial_soc_kwh,final_soc_kwh,calibration_seconds,day_seconds
"[{'theta': array([-6538.11152917]), 'n_active': 1, 'beta1_train': -4008.981338175454, 'beta0_train': -4037.143703453317, 'beta1_val': -4054.261593004115, 'beta0_val': -4054.261593004115, 'selected_score': -4037.143703453317, 'evaluations': 20, 'seconds': 0.032432099993457086, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-7258.39227407,     0.        ]), 'n_active': 1, 'beta1_train': -959.597978931321, 'beta0_train': -3206.593394339358, 'beta1_val': -652.4872916386535, 'beta0_val': -3238.0044044471056, 'selected_score': -3206.593394339358, 'evaluations': 20, 'seconds': 0.028563799991388805, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([ -987.35492245,     0.        , -8048.3012915 ,     0.        ]), 'n_active': 2, 'beta1_train': -3382.5559507910257, 'beta0_train': -3630.64019942845, 'beta1_val': -3403.5533910297095, 'beta0_val': -3656.2841910947805, 'selected_score': -3630.64019942845, 'evaluations': 95, 'seconds': 0.11075979999441188, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",24,"[{'update_slot': 60, 'hour': 10, 'info': 'both', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",2122.4825093090917,9645.736530383798,0.17175569997925777,0.32713479999802075
"[{'theta': array([-3512.5598804]), 'n_active': 1, 'beta1_train': -4427.319363845117, 'beta0_train': -4643.508429694352, 'beta1_val': -4645.2, 'beta0_val': -4645.2, 'selected_score': -4643.508429694352, 'evaluations': 20, 'seconds': 0.028161900001578033, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4081.05032168,     0.        ]), 'n_active': 1, 'beta1_train': -2775.886627585895, 'beta0_train': -2939.2176146225825, 'beta1_val': -2778.4871727218174, 'beta0_val': -2778.4871727218174, 'selected_score': -2939.2176146225825, 'evaluations': 25, 'seconds': 0.033914600004209206, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1423.58539049,     0.        , -8774.64873748,     0.        ]), 'n_active': 2, 'beta1_train': -450.5109099947331, 'beta0_train': -1058.0382983257111, 'beta1_val': -1244.5556291106493, 'beta0_val': -1244.5556291106493, 'selected_score': -1058.0382983257111, 'evaluations': 65, 'seconds': 0.07885420000820886, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",25,"[{'update_slot': 60, 'hour': 10, 'info': 'both', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",9645.736530383798,3059.6547896178904,0.1409307000139961,0.28930070000933483
"[{'theta': array([-2062.38103544]), 'n_active': 1, 'beta1_train': -3681.6758786833234, 'beta0_train': -3863.251696704948, 'beta1_val': -3873.155861666667, 'beta0_val': -3913.2000000000003, 'selected_score': -3863.251696704948, 'evaluations': 20, 'seconds': 0.026365800003986806, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5441.50398121,     0.        ]), 'n_active': 1, 'beta1_train': -2505.1726813578557, 'beta0_train': -2525.3327931396225, 'beta1_val': -2934.3293403858547, 'beta0_val': -2934.3293403858547, 'selected_score': -2525.3327931396225, 'evaluations': 20, 'seconds': 0.027223299999604933, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5159.05174693,     0.        , -7473.18013929,     0.        ]), 'n_active': 2, 'beta1_train': -172.5537471173983, 'beta0_train': -617.1954359432442, 'beta1_val': -806.1312322721609, 'beta0_val': -853.3551947721604, 'selected_score': -617.1954359432442, 'evaluations': 95, 'seconds': 0.11503709999669809, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",26,"[{'update_slot': 60, 'hour': 10, 'info': 'both', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",3059.6547896178904,2328.369625185186,0.16862620000028983,0.3028554000047734
"[{'theta': array([-4261.00514481]), 'n_active': 1, 'beta1_train': -4399.148988762295, 'beta0_train': -4425.578828893637, 'beta1_val': -4426.799999999999, 'beta0_val': -4426.799999999999, 'selected_score': -4425.578828893637, 'evaluations': 15, 'seconds': 0.022717899992130697, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6708.82056676,     0.        ]), 'n_active': 1, 'beta1_train': -2230.467810733744, 'beta0_train': -2328.180214543201, 'beta1_val': -2443.854266313643, 'beta0_val': -2443.854266313643, 'selected_score': -2328.180214543201, 'evaluations': 20, 'seconds': 0.02724369999486953, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8521.82194308,     0.        , -1854.67810485,     0.        ]), 'n_active': 2, 'beta1_train': 7.905277599859032, 'beta0_train': -677.944950306024, 'beta1_val': -909.9350437585977, 'beta0_val': -942.397053845727, 'selected_score': -677.944950306024, 'evaluations': 65, 'seconds': 0.08127799999783747, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",27,"[{'update_slot': 60, 'hour': 10, 'info': 'both', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",2328.369625185186,2270.814585064419,0.1312395999848377,0.272343800010276
"[{'theta': array([-4779.76680015]), 'n_active': 1, 'beta1_train': -4364.95121647454, 'beta0_train': -4396.831707933242, 'beta1_val': -4398.0, 'beta0_val': -4398.0, 'selected_score': -4396.831707933242, 'evaluations': 20, 'seconds': 0.027639799998723902, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1735.2010052,     0.       ]), 'n_active': 1, 'beta1_train': -1875.4034108749197, 'beta0_train': -2081.2405202940167, 'beta1_val': -2992.1780471079896, 'beta0_val': -2992.1780471079896, 'selected_score': -2081.2405202940167, 'evaluations': 30, 'seconds': 0.03734890000487212, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5547.70388414,     0.        , -6130.7135797 ,     0.        ]), 'n_active': 2, 'beta1_train': -574.62124554265, 'beta0_train': -951.1929798059078, 'beta1_val': -1169.06691505836, 'beta0_val': -1184.565501546914, 'selected_score': -951.1929798059078, 'evaluations': 55, 'seconds': 0.07130359999428038, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",28,"[{'update_slot': 60, 'hour': 10, 'info': 'both', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",2270.814585064419,2729.94312074074,0.1362922999978764,0.27364569999917876
"[{'theta': array([-3368.00205752]), 'n_active': 1, 'beta1_train': -2025.0200850587596, 'beta0_train': -2852.7751438152604, 'beta1_val': -2512.815316734009, 'beta0_val': -2918.3999999999996, 'selected_score': -2852.7751438152604, 'evaluations': 20, 'seconds': 0.03122530000109691, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1848.64720411,     0.        ]), 'n_active': 1, 'beta1_train': -1546.4541530494716, 'beta0_train': -1571.2816550036332, 'beta1_val': -1766.856782610144, 'beta0_val': -1766.8567826101478, 'selected_score': -1571.2816550036332, 'evaluations': 15, 'seconds': 0.02441450000333134, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2239.14286774,     0.        , -7450.459191  ,     0.        ]), 'n_active': 2, 'beta1_train': -190.32450395699334, 'beta0_train': -459.1101202595195, 'beta1_val': -382.06053651545915, 'beta0_val': -553.4291652187655, 'selected_score': -459.1101202595195, 'evaluations': 95, 'seconds': 0.10797709999314975, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",29,"[{'update_slot': 60, 'hour': 10, 'info': 'both', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",2729.94312074074,2269.6233770370372,0.163616899997578,0.3030367000028491
"[{'theta': array([-1546.00636203]), 'n_active': 1, 'beta1_train': -2976.139769092208, 'beta0_train': -3042.3196311036877, 'beta1_val': -3044.3999999999996, 'beta0_val': -3044.3999999999996, 'selected_score': -3042.3196311036877, 'evaluations': 15, 'seconds': 0.02311770000960678, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3203.04677733,     0.        ]), 'n_active': 1, 'beta1_train': 350.9422649237442, 'beta0_train': -1905.541022092399, 'beta1_val': -180.8794243160819, 'beta0_val': -2212.8281976449625, 'selected_score': -1905.541022092399, 'evaluations': 20, 'seconds': 0.028363399993395433, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6241.76376572,     0.        , -8798.54384993,     0.        ]), 'n_active': 2, 'beta1_train': -216.64119654956755, 'beta0_train': -498.2645082218147, 'beta1_val': -645.2847933465798, 'beta0_val': -645.2847933465798, 'selected_score': -498.2645082218147, 'evaluations': 95, 'seconds': 0.10502659999474417, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",30,"[{'update_slot': 60, 'hour': 10, 'info': 'both', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",2269.6233770370372,1687.5950147383708,0.15650769999774639,0.2996941000019433
"[{'theta': array([-3677.10816816]), 'n_active': 1, 'beta1_train': -3358.726941108963, 'beta0_train': -3391.7373535187535, 'beta1_val': -3652.201940381267, 'beta0_val': -3652.201940381267, 'selected_score': -3391.7373535187535, 'evaluations': 15, 'seconds': 0.022136500003398396, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6217.38564648,     0.        ]), 'n_active': 1, 'beta1_train': -1236.457468227493, 'beta0_train': -3302.5913067414635, 'beta1_val': -2429.1538734066107, 'beta0_val': -4009.3284227644126, 'selected_score': -3302.5913067414635, 'evaluations': 30, 'seconds': 0.036593500000890344, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5072.51661812,     0.        ,  -273.149299  ,     0.        ]), 'n_active': 2, 'beta1_train': -3928.0560032312655, 'beta0_train': -4064.7711105037456, 'beta1_val': -4096.646503374835, 'beta0_val': -4096.646503374835, 'selected_score': -4064.7711105037456, 'evaluations': 95, 'seconds': 0.10436530000879429, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",31,"[{'update_slot': 60, 'hour': 10, 'info': 'both', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",1687.5950147383708,9733.626704999999,0.16309530001308303,0.30919070000527427
"[{'theta': array([-2400.84965439]), 'n_active': 1, 'beta1_train': -4341.314841356132, 'beta0_train': -4444.081109013645, 'beta1_val': -4450.8, 'beta0_val': -4450.8, 'selected_score': -4444.081109013645, 'evaluations': 20, 'seconds': 0.03206679999129847, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4330.3839167,     0.       ]), 'n_active': 1, 'beta1_train': -3060.361621960014, 'beta0_train': -3111.0556412622905, 'beta1_val': -2935.630076868915, 'beta0_val': -2935.630076868915, 'selected_score': -3111.0556412622905, 'evaluations': 15, 'seconds': 0.022594099995330907, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4758.44656872,     0.        , -7067.55896389,     0.        ]), 'n_active': 2, 'beta1_train': -507.276504478087, 'beta0_train': -738.7167484779325, 'beta1_val': -512.6873530188598, 'beta0_val': -746.9080518850066, 'selected_score': -738.7167484779325, 'evaluations': 95, 'seconds': 0.10379979999561328, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",32,"[{'update_slot': 60, 'hour': 10, 'info': 'both', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",9733.626704999999,1661.8466850671025,0.15846069998224266,0.296817700000247
"[{'theta': array([-7918.81547696]), 'n_active': 1, 'beta1_train': -4476.140684510492, 'beta0_train': -4564.953514270467, 'beta1_val': -4572.0, 'beta0_val': -4572.0, 'selected_score': -4564.953514270467, 'evaluations': 20, 'seconds': 0.026569299996481277, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4767.85762576,     0.        ]), 'n_active': 1, 'beta1_train': -2663.0113565728416, 'beta0_train': -2694.4972386383215, 'beta1_val': -2586.718974942055, 'beta0_val': -2696.4127393042995, 'selected_score': -2694.4972386383215, 'evaluations': 30, 'seconds': 0.03885150000860449, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2160.35337497,     0.        , -4508.14366791,     0.        ]), 'n_active': 2, 'beta1_train': -841.4448186083465, 'beta0_train': -1095.4097155647587, 'beta1_val': -865.4868257002086, 'beta0_val': -1023.3897238680794, 'selected_score': -1095.4097155647587, 'evaluations': 95, 'seconds': 0.10869140000431798, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",33,"[{'update_slot': 60, 'hour': 10, 'info': 'both', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",1661.8466850671025,2368.8168276702936,0.17411220000940375,0.31269150000298396
