date,q0_kwh,qA_kwh,down_kwh,up_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,retained_cost,down_cost,up_cost,emergency_cost,total_cost,soc_start_kwh,soc_end_kwh
2025-02-01,47010.52010319027,43337.71845344872,3672.801649741549,0.0,18664.83870783774,14794.364712896288,0.0,5089.068525173938,23029.142488746562,1046.8890158301988,0.0,0.0,24076.03150457676,2148.5983254415123,2508.770148166269
2025-02-02,92998.03080926204,87434.79159735309,5585.744240877357,22.505028968409988,22503.913469816067,18243.060615400656,0.0,4817.660792937686,55216.61813153462,1889.9246119506545,35.553376932787835,0.0,57142.096120418064,2508.770148166269,2492.2249205555586
2025-02-03,94900.00909643095,88492.59912777228,6407.409968658675,0.0,23045.744378310625,18743.93967506944,0.0,3973.8779245310875,55631.97823048715,2282.7938363198705,0.0,0.0,57914.77206680702,2492.2249205555586,2406.795222069073
2025-02-04,97898.32281715971,91231.71276968539,6666.610047474328,0.0,22810.11923381294,18588.744478917313,0.0,5815.474064789756,57863.47920035528,2420.606350659254,0.0,0.0,60284.085551014534,2406.795222069073,2281.7420003703705
2025-02-05,91958.99653297587,89078.15672758926,3082.6202945372806,201.78048915067126,23020.254737736417,18840.36625304894,0.0,4149.8412595684495,55892.63411351984,1149.9943246857642,259.1597793608505,0.0,57301.788217566456,2281.7420003703705,2066.2309831676644
2025-02-06,98018.09567861461,88790.7532504028,9227.342428211809,0.0,22681.905601196046,18339.361793153024,5.091144289331737,4182.2433699824505,56105.44453047801,3239.5859966521402,0.0,29.57191160458339,59374.60243873473,2066.2309831676644,2102.877365185186
2025-02-07,46995.013965516664,42059.338611434934,4935.675354081734,0.0,18074.819390437646,14956.546778548827,0.0,7135.386332879447,22072.24360444485,1345.4883773401862,0.0,0.0,23417.731981785037,2102.877365185186,1751.8295070803722
2025-02-08,37041.11840125899,37238.1657267954,2.186303333928663e-06,197.0473277227132,18283.304129112457,14901.894407786756,63.80918077262561,2343.402469575659,19428.005809190417,1.0780661739602238e-06,215.48792809560547,390.0655220630603,20033.559260427148,1751.8295070803722,1649.1427701851856
2025-02-09,90058.27853579479,86651.75441813361,3406.524117661177,0.0,22549.783967385712,18467.762420491792,0.0,3014.3169045730187,54420.13220135536,1218.451567466537,0.0,0.0,55638.583768821896,1649.1427701851856,1424.2123180636722
2025-02-10,86589.95176558185,81240.98797545573,5348.9637901261185,0.0,23943.52985498768,19385.27074312157,0.0,2356.091280256295,50319.983990252316,1966.5317901300882,0.0,0.0,52286.51578038241,1424.2123180636722,1434.1994729730607
2025-02-11,86237.10033482569,80938.18524687628,5298.915087949418,0.0,24056.377690687663,19408.232815299434,123.67707016825553,1193.120308322966,50029.395651836516,2058.304444569012,0.0,693.8943712214817,52781.59446762701,1434.1994729730607,1520.2362664814812
2025-02-12,86721.35041017138,81130.68992313034,5590.66048704104,0.0,24088.650599072753,19605.207973227385,9.836582726087386,1390.347746677724,50272.78169357716,2086.7416927282,0.0,43.074395757536664,52402.5977820629,1520.2362664814812,1416.4573909498624
2025-02-13,81724.87652347921,78162.70798008937,3599.372529354875,37.203985965035486,23535.05591871052,18844.295193010395,46.662865488613875,2189.131103211196,47974.633256737776,1270.7121237185713,43.392548616858534,204.35109454130685,49493.08902361451,1416.4573909498624,1659.9019477777783
2025-02-14,36912.829259015365,36946.73986806306,260.57559900715046,294.4862080548382,17772.760750332945,14350.06904927857,0.0,3722.246350342016,19306.509303336705,53.58737249743713,344.9936509646863,0.0,19705.09032679883,1659.9019477777783,1710.865457212348
2025-02-15,37547.78723368853,36491.544885057716,1056.2423486308144,0.0,17323.092927051133,14444.272573235867,93.4329015799529,4426.0663328224,19266.3759584105,348.974154143389,0.0,376.9578883041441,19992.308000858033,1710.865457212348,1252.4573435185184
2025-02-16,87405.75787697366,81192.69706098275,6213.060815990892,0.0,24376.011167337205,19594.234766209807,43.02502068986803,1076.5665805452306,50036.78075658484,2326.6567343624015,0.0,243.28262253251987,52606.720113479765,1252.4573435185184,1419.4954316666672
2025-02-17,86963.48832276592,77042.58505201849,9920.903270747418,0.0,22435.06261703643,18072.48883994883,5.466148990015768,1501.6142572542421,47211.08541619228,3326.634307580001,0.0,24.13863883007674,50561.85836260236,1419.4954316666672,1530.508631500751
2025-02-18,77573.52950986689,77409.76227118068,593.051879399243,429.28464071303404,22465.201879832603,18056.88130632882,1.7280303696929877,911.7819447132532,47658.294064064954,231.6542163433021,322.20584140353765,7.567044988885594,48219.72116680068,1530.508631500751,1685.9888718736254
2025-02-19,77751.47483683945,77782.09596214612,589.8092924890277,620.4304177957009,23299.209301189218,19297.32204827453,55.099583333333385,955.9809092314356,47883.80139408689,213.2103955639708,478.20777697206245,241.2810754166669,48816.50064203959,1685.9888718736254,1213.808300416662
2025-02-20,81294.9978503002,77553.88204674252,3813.5405019672016,72.4246984095218,22697.54220665735,18078.009070680993,76.98939690133022,2018.2045743341705,47464.778135039945,1245.0158955746276,89.40448713863873,353.93152005260185,49153.130037805815,1213.808300416662,1554.9195412071695
2025-02-21,35171.88178952254,35078.280577732105,93.60121348714478,1.6967110880727887e-06,17364.501017560448,14000.54167657708,0.0,6154.059203415405,18316.906829597538,45.16003373686558,1.9910056262990136e-06,0.0,18362.066865325407,1554.9195412071695,1626.8130385925958
2025-02-22,35485.93305752283,35214.70856671395,318.75863063752735,47.534139828638956,17137.19471278506,13672.090135251834,0.0,3904.8411058473826,18618.207887140587,107.44386722411298,54.31138261300183,0.0,18779.9631369777,1626.8130385925958,1859.0770187082255
2025-02-23,79717.65918165914,77290.14363573362,3012.617357256855,585.1018113313353,23007.57580673017,18968.27899611549,9.286832546949654,1728.2799743325581,46910.06341401635,1080.3403899939126,607.3755656762935,42.631947473287404,48640.411317159844,1859.0770187082255,1490.029693525939
