date,q0_kwh,qA_kwh,down_kwh,up_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,retained_cost,down_cost,up_cost,emergency_cost,total_cost,soc_start_kwh,soc_end_kwh
2025-02-01,47010.52010319027,43267.287950322585,3743.2321528676816,0.0,18664.83870783774,14794.414798372574,0.0,5018.688107524092,22975.21428239536,1073.8531190057984,0.0,0.0,24049.06740140116,2148.5983254415123,2508.7144976370614
2025-02-02,92998.09264318347,87588.31845187162,5424.981429293778,15.207237981928643,22503.975303755215,18338.625243362072,0.0,5066.690441478473,55280.27084791708,1858.1115542359032,26.499372545409756,0.0,57164.88177469839,2508.7144976370614,2386.042000614452
2025-02-03,95017.99011858764,88514.68655440724,6503.303564180398,0.0,23163.72540046741,18788.066059378634,0.0,3922.1107133184673,55587.695605272405,2330.3128667931674,0.0,0.0,57918.00847206557,2386.042000614452,2357.765906169967
2025-02-04,97952.79983482552,91172.3406949251,6780.45913990043,0.0,22908.414237046414,18624.237291840902,0.0,5693.299799719579,57800.736454474376,2463.695730099587,0.0,0.0,60264.43218457397,2357.765906169967,2281.741728577403
2025-02-05,91958.996834968,88879.73875466139,3281.0385694570537,201.7804891504441,22995.710812634916,18820.485687567627,0.0,3956.0866462607682,55752.795098752234,1219.9138970280858,259.1597793605294,0.0,57231.86877514085,2281.741728577403,2066.2306959848042
2025-02-06,98018.09599770655,88798.9565683482,9219.13942935834,0.0,22636.802585334484,18302.828336454266,5.091144289331737,4199.01624709066,56119.83795941937,3232.389350818165,0.0,29.57191160458339,59381.79922184212,2066.2306959848042,2102.877093392206
2025-02-07,46995.01426750887,42137.33364213863,4857.680625370243,0.0,18042.974708169775,14956.59641188225,0.0,7245.275679184437,22131.877443396235,1315.6715228230144,0.0,0.0,23447.548966219252,2102.877093392206,1723.1138730980572
2025-02-08,37073.02466123931,37348.205449880326,0.0,275.18078864101574,18315.21038909264,14864.683523726284,0.0,2320.5158678473013,19441.677643748135,0.0,390.6605804374625,0.0,19832.338224185598,1723.1138730980572,1690.4881969188943
2025-02-09,90012.339172761,86807.60145410236,3204.7377186586446,0.0,22503.844604328446,18452.7507718467,0.0,3201.091654953942,54561.349762616686,1137.9405571331465,0.0,0.0,55699.29031974983,1690.4881969188943,1440.891927651503
2025-02-10,86571.41886603541,81279.36679416902,5292.052071866383,0.0,23924.996955446306,19390.101841411524,0.0,2417.83409680091,50350.26865241985,1947.394692550041,0.0,0.0,52297.66334496989,1440.891927651503,1428.8315859848183
2025-02-11,86243.06465369946,81213.27155059374,5029.793103105714,0.0,23956.116431402203,19322.190096988794,123.67707016825553,1482.4251530152494,50238.35667366112,1955.1095425903964,0.0,693.8943712214817,52887.360587473,1428.8315859848183,1520.2362664814812
2025-02-12,86721.35041017138,81239.48095520401,5481.869454967374,0.0,24063.611074928824,19480.975132476422,9.836582726087386,1399.945462144353,50412.42818340368,2016.91844781494,0.0,43.074395757536664,52472.42102697616,1520.2362664814812,1531.9583089436214
2025-02-13,81596.54217015293,78304.41199249556,3331.426860061818,39.29668240443925,23406.721565384087,18921.835554290694,46.662865488613875,2536.7098302241066,48050.69692717189,1205.0178186420012,46.53833050796849,204.35109454130685,49506.60417086317,1531.9583089436214,1573.745990799636
2025-02-14,37008.55809996629,37097.831232481985,260.5755970533617,349.848729569056,17868.489590704507,14282.582290463317,0.0,3710.122115574132,19347.534924791507,53.58737153402384,456.4455022054589,0.0,19857.56779853099,1573.745990799636,1785.850744141117
2025-02-15,37464.47024821212,36308.82732580664,1164.1200338598226,8.4771114543463,17248.632830092836,14445.310821708536,0.0,4225.41421742234,19162.161901278236,383.23051857119884,15.546174696125679,0.0,19560.93859454556,1785.850744141117,1259.274933770747
2025-02-16,87398.18277668973,80989.03367021478,6646.131833513046,236.98272703809425,24192.743312665785,19313.66180664108,21.896866666666483,754.4699308567407,49796.75865620808,2445.0349716853766,457.8861760466538,95.89262006666587,52795.57242400678,1259.274933770747,1573.119685568755
2025-02-17,86792.79470731912,76849.43898234966,10015.032151261192,71.67642629174577,22094.612641529286,17911.02467863872,5.466148990015768,1487.4540017824493,47139.77592434096,3325.4960446961113,138.48960705959658,24.13863883007674,50627.90021492675,1573.119685568755,1557.1325311243063
2025-02-18,77543.94739917388,77510.91044573921,629.2119148639592,596.174961429288,22389.414959906586,17877.339610191004,1.7280303696929877,909.175343059983,47663.53798361921,222.65583260633449,644.6629745754657,7.567044988885594,48538.423835789894,1557.1325311243063,1843.8953170502298
2025-02-19,77576.02323108785,78094.88125333887,181.8291267783435,700.6871490293669,23062.233733783203,19249.848362209596,97.31271394700052,1500.481212378933,48074.21241899943,80.20823714642673,576.7042916529658,331.0999815274043,49062.22492932623,1843.8953170502298,1211.1852750000003
2025-02-20,81297.91232298536,77679.8393787476,3749.832035183613,131.75909094584023,22688.452988073175,17991.5585878274,76.98939690133022,2066.800642069813,47508.96397287733,1223.5511912432266,215.64557224531998,353.93152005260185,49302.09225641848,1211.1852750000003,1640.172311124299
2025-02-21,35077.15648971241,34986.51687705214,90.63961266027371,0.0,17311.19868143168,14054.432606026026,0.0,6169.488768313154,18270.54153474556,48.067979917299404,0.0,0.0,18318.60951466286,1640.172311124299,1604.214895495006
2025-02-22,35511.04210540903,35184.450150010176,370.3855755644566,43.793620165598526,17158.387773752554,13654.294375458068,0.0,3835.593868382353,18593.141541439054,125.34912087013392,60.56769101184868,0.0,18779.058353321037,1604.214895495006,1875.3256969188963
2025-02-23,79699.60509475834,77182.94830948145,3101.758596608256,585.101811331368,22981.86514999739,18962.077502505213,9.286832546949654,1640.5938112028946,46858.83883764847,1102.069244085505,607.3755656762918,42.631947473287404,48610.915594883554,1875.3256969188963,1490.0293291329758
2025-02-24,76801.4509966543,75198.25859500525,1848.7445626381036,245.55216098906152,21920.76459850947,17469.241676564157,46.37015137028061,2590.0722077635473,46254.62812662534,679.1128336060773,172.9582314991764,214.48406303409166,47321.183254764685,1490.0293291329758,1808.448938275769
2025-02-25,79763.21773661184,72823.05173147228,6940.1660051395675,0.0,20977.13320493753,17339.951029894593,42.92703333333327,3407.4733564293415,44544.72757878038,2339.5299712361048,0.0,191.58624913333304,47075.843799149814,1808.448938275769,1421.2565672811181
2025-02-26,73773.85762821001,76196.46633461867,21.79563758008129,2444.404343988755,23261.23722613383,18223.164952801493,0.0,2343.546027953007,45024.246410611115,14.037480383451356,2152.2807383210506,0.0,47190.56462931562,1421.2565672811181,2108.409012133242
2025-02-27,74072.63130006421,73430.07408156231,1014.6907853918378,372.1335668899347,22853.046292569386,18809.239540181454,14.725837688929687,2444.4089668633123,44970.2334446432,302.85098026614224,375.26001482388347,68.97582373494666,45717.320263468166,2108.409012133242,1776.9956307996283
2025-02-28,34350.126068154015,34130.521828539386,221.9942276359822,2.3899880213475626,16528.56259769933,13456.354942629114,0.0,7765.72062346917,17915.438802227152,109.70773303982622,4.382999032349295,0.0,18029.529534299327,1776.9956307996283,1701.1964769188976
2025-03-01,39714.08012209838,38491.07814969867,1223.0019723997161,0.0,15772.51041215729,12813.062580795542,0.0,11872.864385003584,19928.923636468662,386.4090441093674,0.0,0.0,20315.332680578027,1701.1964769188976,1659.7196469765154
2025-03-02,83915.3133007511,80702.46683654225,4356.26696116825,1143.4204969594002,21857.388875246063,17625.979160549636,0.0,4112.750055179164,49366.044480873614,1277.0045067710353,1353.934591257456,0.0,51996.98357890211,1659.7196469765154,1746.948345198378
2025-03-03,85823.6603962132,79064.36750226573,7358.889461567365,599.5965676198798,22046.19381376826,18035.93970844451,0.0,3036.9667636086497,48720.25509013943,2331.543466370036,757.3055399665903,0.0,51809.104096476054,1746.948345198378,1548.589768207018
2025-03-04,77229.066871078,75940.12880498951,2359.558197010057,1070.620130921563,21343.90368616125,17221.20458212393,0.0,2617.9717676188548,46293.581629642926,664.1243837632248,1093.807033017228,0.0,48051.51304642338,1548.589768207018,1623.4313278366565
2025-03-05,80996.38783342142,73113.9699972633,7882.417836158117,0.0,20960.92426403988,17003.23529053899,0.0,3025.809007095741,44979.530421496005,2444.7991540418748,0.0,0.0,47424.32957553788,1623.4313278366565,1595.779509318116
2025-03-06,75898.67769641703,73136.05615316062,3127.1893612838226,364.5678180274183,20901.649936824753,16926.542739661352,0.0,3220.2948226638837,44825.92834332352,886.2458689251406,458.5003740390534,0.0,46170.674586287714,1595.779509318116,1599.9947417255612
2025-03-07,35269.024702098264,33927.24000472579,1341.7846973724759,0.0,15250.072373971921,12127.420908524744,0.0,9882.303005945281,17860.29874957797,524.2138682599493,0.0,0.0,18384.512617837918,1599.9947417255612,1850.1477577172413
2025-03-08,31644.475876179808,31577.82070755148,85.57640616222685,18.92123753390024,15347.614876733964,12354.40969837302,0.0,9521.47601252387,16817.623605240344,45.271619720442516,34.699657513419645,0.0,16897.594882474204,1850.1477577172413,1935.8792596966746
2025-03-09,76506.06418411329,69410.90063482316,7095.163549290122,0.0,21824.87260494908,17870.146991016096,0.0,2122.6499708901847,42479.40176523069,2218.4607712820566,0.0,0.0,44697.86253651274,1935.8792596966746,1722.545725244071
2025-03-10,73878.16250487916,74057.80793845638,245.50513339262864,425.15056696984027,22437.936249368402,18189.374186321744,89.23962330410413,1856.4140487138257,44658.72901815508,80.21115784705844,498.8700871915714,436.84478888181957,45674.655052075526,1722.545725244071,1706.2725870959134
2025-03-11,65489.50523140885,71030.54419761132,59.33227705362941,5600.371243256102,22629.378933235985,18043.56486652777,0.0,2505.8113309031132,39971.26594256958,38.212953036390026,4313.096116517728,0.0,44322.5750121237,1706.2725870959134,2024.3082197552242
2025-03-12,74798.65203946462,68157.9730103595,6640.679029105119,0.0,21598.28736428062,17830.70941512734,0.0,1954.8603778728937,41547.545158131485,2158.5136727334807,0.0,0.0,43706.05883086497,2024.3082197552242,1650.8674974662968
2025-03-13,74755.52842137063,74295.01163165802,1345.194481034715,884.6776913220971,21476.62024120056,17450.048382592115,130.4310946136453,2853.252850996556,44464.84317945342,497.14074325078354,890.1078939776266,909.8873160247897,46761.97913270662,1650.8674974662968,1590.8830672222225
2025-03-14,30755.156499567096,30844.903562732,102.47432627009186,192.22138943499738,15165.0689746765,12016.238722542457,0.0,11666.647327264625,16108.797994877743,50.57620373060384,236.79374433859527,0.0,16396.16794294694,1590.8830672222225,1888.0687860505698
2025-03-15,30699.512744582193,30794.720981435188,154.9018882211504,250.11012507414517,14580.149681575655,12373.193252188463,20.42902388781519,7684.06842593581,15936.280377448351,76.45182693154877,314.0838594928809,100.82744739831188,16427.643511271093,1888.0687860505698,1262.210997037037
2025-03-16,72652.18501781624,71546.02976255794,1943.6516803823376,837.4964251240392,21927.512271985226,17274.153007588393,0.0,3541.623564827779,42982.81373781676,751.3579090612468,604.804083338394,0.0,44338.9757302164,1262.210997037037,1803.4687000588553
2025-03-17,67904.85975492052,64133.25191678425,4811.011521347002,1039.4036832107395,20950.282900175564,16744.11758430885,0.0,2068.955167584197,38329.69190073755,1200.1644923789545,1016.5612116535375,0.0,40546.41760477004,1803.4687000588553,2054.148216540368
2025-03-18,75972.66179073758,67506.94768509243,8465.714105645162,0.0,20543.62250860796,16993.82574647245,0.0,2831.1925562902434,41232.537719941465,2724.2578864116,0.0,0.0,43956.795606353066,2054.148216540368,1661.3798670959202
2025-03-19,63347.71300723466,67137.5664067962,66.55372794699309,3856.407127508538,21579.421228741972,17091.15485611432,0.0,3183.829584168559,38760.08073267464,42.8639284842609,3087.8941539765683,0.0,41890.838815135474,1661.3798670959202,2092.6869106144522
2025-03-20,71936.93709432143,67260.18466849664,4676.752425824782,0.0,21738.549989617015,17716.418446756452,327.3868704727051,1356.4781794421267,40966.864205004975,1629.1956216726971,0.0,1616.226114884936,44212.28594156261,2092.6869106144522,1972.4725159848165
2025-03-21,29538.349328892655,29227.945839042823,310.4034898498309,0.0,14196.694940947726,11955.414570275168,0.0,14953.2009517036,15325.072655606169,147.76336981454347,0.0,0.0,15472.836025420713,1972.4725159848165,1465.7039958653577
2025-03-22,31951.91485054148,31586.162589577845,365.75226096363616,0.0,14595.117774577424,11089.841415240995,0.0,12199.686496908083,16729.246486170825,176.8519592952944,0.0,0.0,16906.09844546612,1465.7039958653577,2279.2639760505963
2025-03-23,73293.91766483177,65752.66717197161,7541.250492860165,0.0,19652.521898683408,16464.788445879098,80.56985610263303,3875.783458603262,39827.361602333774,2457.746935336806,0.0,562.055316171968,42847.16385384255,2279.2639760505963,1672.3243005555553
2025-03-24,69632.70335386026,65347.09229314079,4701.161966542178,415.550905822711,21699.138545567137,17568.642897689715,0.0,3218.0995619300406,39319.98869600342,1399.6255353720837,480.6699675301951,0.0,41200.2841989057,1672.3243005555553,1680.834660799622
2025-03-25,76552.69618212176,66612.68979522717,9940.006386894576,0.0,21452.615901773974,17570.895617823244,87.26172794699707,1868.106522556775,40148.69682201939,3287.9379088459214,0.0,419.13075685825254,43855.76548772357,1680.834660799622,1464.9716192592584
2025-03-26,65828.30156479692,62457.63886841977,4683.085913360784,1312.4232169836334,21203.886229856984,17129.898416297823,0.0,2791.096188193941,37206.60141206889,1342.2205892739657,975.8335343236997,0.0,39524.655535666556,1464.9716192592584,1515.2487635774144
2025-03-27,70271.18579835001,65174.511410663385,5096.67438768663,0.0,20892.87091075625,16843.09783004588,0.0,2407.748929953013,39331.86886416641,1730.0236193461699,0.0,0.0,41061.89248351258,1515.2487635774144,1604.2794387626166
2025-03-28,31148.728091585774,31012.806552995382,135.92153859039246,0.0,14350.929305820742,11271.12551556511,0.0,17111.121996073085,16068.013653323309,70.51820094361167,0.0,0.0,16138.531854266921,1604.2794387626166,1996.6430189289335
2025-03-29,29012.621510781173,29248.93386015461,71.60780133953102,307.92015071296856,13460.555398309709,11209.486979651942,0.0,19290.65625816351,14821.466285532502,35.34203035112554,393.2088094443808,0.0,15250.017125328008,1996.6430189289335,1656.157344461075
2025-03-30,69771.00382798421,60655.54243978102,9115.461388203188,0.0,21043.368617793916,16832.40217105956,0.0,1098.9562930466677,36782.49289293196,2588.6599414828,0.0,0.0,39371.15283441476,1656.157344461075,1892.5200215205282
2025-03-31,60250.49898699996,62716.504154828435,1390.6763597902286,3856.6815276186985,20534.260624475217,16582.48831626964,0.0,1813.3423632895215,35963.92701415622,311.50684550524073,2856.2711949685545,0.0,39131.70505463002,1892.5200215205282,1948.3675654708418
2025-04-01,74395.19399191836,66207.14837656645,8221.10714685762,33.06153150571083,19552.025159762543,15880.633704154287,0.0,2326.9054042915254,39716.06739110448,2438.522255935678,36.696138712788176,0.0,42191.285785752945,1948.3675654708418,1900.0416490856996
2025-04-02,69554.18431910404,66551.588323272,3002.5959958320436,0.0,19150.371730061994,15706.362113594867,0.0,2672.243306804869,40338.68848675158,727.7957917497632,0.0,0.0,41066.48427850134,1900.0416490856996,1683.8627465916388
2025-04-03,71279.09698261907,63485.22600203106,7793.870980588019,0.0,20712.775738790497,16687.586060775116,0.0,3596.506057349009,38500.055074905074,2493.7321493539166,0.0,0.0,40993.78722425899,1683.8627465916388,1783.598621752958
2025-04-04,28538.788498646274,28387.449996691215,151.33850195506005,0.0,13662.630046271162,11084.94198489887,0.0,19378.95968531892,14473.90754424453,78.1110030478913,0.0,0.0,14552.01854729242,1783.598621752958,1763.363457953818
2025-04-05,28215.36454015973,28254.891430392414,45.25228146493956,84.7791716976239,13128.39019168132,10688.331174332194,0.0,13770.717429709955,14475.04752388789,24.123029213693904,155.47652297627243,0.0,14654.647076077856,1763.363457953818,1702.9911034312408
2025-04-06,67319.46644139754,61400.786115805786,6462.859814402557,544.1794888108116,20121.399417655568,16413.474020389123,1.2622446136708518,3284.0466964863485,36542.43148916019,1655.0241707687971,718.883840194863,7.716101323369917,38924.05560144722,1702.9911034312408,1575.0572233333332
2025-04-07,58415.796528312385,59175.01527148978,1327.496276267929,2086.7150194453197,20022.107632805437,16222.005090791406,0.0,2132.1934461424153,34337.21895245148,324.9324791017171,1907.931030551636,0.0,36570.08246210484,1575.0572233333332,1570.5039919788846
2025-04-08,68740.01729829657,61666.57667225539,7073.44062604118,0.0,20546.076613361645,16710.240031655678,0.0,3477.5464738827545,37235.21262388682,2082.266659533981,0.0,0.0,39317.4792834208,1570.5039919788846,1495.0395754980684
2025-04-09,67283.02482619458,66805.4240527925,1881.868361913796,1404.2675885117144,20832.786948419685,16730.97560999998,0.0,3569.3016977061225,39061.12355698352,670.1565308382549,1034.819699546786,0.0,40766.09978736856,1495.0395754980684,1654.5749290758104
2025-04-10,64603.55815060128,62073.033064003626,4070.4854528721835,1539.9603662745299,20373.644066863522,16318.615362274666,0.0,3557.366459414773,36696.16710467102,1314.8547583067818,1113.9649491933558,0.0,39124.986812171155,1654.5749290758104,1859.0597422811313
2025-04-11,26894.215512730672,26976.14673573068,92.49857260216805,174.4297956021735,12970.679907061562,10718.940676749578,0.0,19407.75733875203,13589.859827364506,49.37683282263631,319.88680162120744,0.0,13959.123461808349,1859.0597422811313,1622.737573359223
