date,q0_kwh,qA_kwh,down_kwh,up_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,retained_cost,down_cost,up_cost,emergency_cost,total_cost,soc_start_kwh,soc_end_kwh
2025-02-01,56001.39298564216,51228.61928944182,4772.7736962003455,0.0,26617.360985952862,14789.13377535057,0.0,5022.216145506193,21328.970613679245,1166.6381384332856,0.0,0.0,22495.60875211253,2122.4825093090917,9645.736535166032
2025-02-02,86493.25759703685,81892.72140281508,4619.986037805253,19.449843583492793,15871.533892418001,18792.97512985973,0.0,6457.884690256809,59113.80325901284,1849.9289974815806,30.814301035495312,0.0,60994.54655752992,9645.736535166032,3049.0335607203137
2025-02-03,93863.67594329204,88054.94256452074,5808.733378771305,0.0,22788.324820381094,19107.1406464903,0.0,4156.841890629938,62859.71485681217,2573.821026749461,0.0,0.0,65433.535883561635,3049.0335607203137,2328.369625185186
2025-02-04,98189.57178632458,92208.80832351888,5980.763462805695,0.0,23699.444978126183,19248.349959270025,0.0,6562.849354662728,65887.93121585998,2661.602354933651,0.0,0.0,68549.53357079363,2328.369625185186,2270.8145951987203
2025-02-05,92388.07665555246,89989.3949177404,2886.045712552813,487.36397474074784,22961.809089597675,18185.849683563643,0.0,4465.008528373029,63374.152495700546,1282.9052812983064,646.0710111334427,0.0,65303.12878813229,2270.8145951987203,2729.943127432584
2025-02-06,97197.22476058772,89170.23807740427,8026.986683183444,0.0,25383.28193432475,20974.74613435425,5.096551549355809,4495.741612316455,63668.095401875304,3564.907682305184,0.0,35.7064401547868,67268.70952433527,2729.943127432584,2269.6233857090274
2025-02-07,47065.069482492865,43387.09862219148,3677.9708603013805,0.0,19398.044331082252,16236.241442050152,0.0,8419.616066492716,18359.64716515454,820.6582061709751,0.0,0.0,19180.305371325518,2269.6233857090274,1687.5950147384438
2025-02-08,46421.944354084815,46587.39478150581,5.184146175452042e-06,165.45043260514595,28141.513999165003,15553.197818088247,36.2942472335161,2458.210130995906,18637.65498232638,8.579761920373131e-07,155.1099819594396,180.12834901994043,18972.893314163735,1687.5950147384438,9733.626704999999
2025-02-09,80962.07069711498,78277.5319092832,2684.538787831772,0.0,14278.260024209414,18835.11589753182,0.0,3278.9718159389454,57839.70304692901,1284.2218167763203,0.0,0.0,59123.92486370533,9733.626704999999,1656.1541739753284
2025-02-10,87013.25688403129,81716.21519022288,5297.386199500338,0.34450569192597413,22049.07187651703,17216.966185147066,0.0,2557.4719155195867,55331.921636312734,2157.3288942684308,0.49608819637340273,0.0,57489.74661877754,1656.1541739753284,2370.3564348994687
2025-02-11,85372.35987077793,79915.50537237522,5456.8544984027085,0.0,22562.664060634863,19013.091858523763,280.73219444716335,1426.0682313779494,54463.73667615765,2434.8521297250213,0.0,1487.1486888569802,58385.737494739646,2370.3564348994687,1551.0964688888882
2025-02-12,87735.68748657129,82444.88427795166,5290.80320861964,0.0,25674.190744233096,20213.846269995473,3.526941850353751,1721.330612231047,55637.89782404794,2312.753287375166,0.0,19.13013259631874,57969.78124401943,1551.0964688888882,2198.0389498148143
2025-02-13,80619.51380491874,77062.3727432981,3641.8858425103044,84.74478088966934,24136.054516186032,19895.21807844402,834.8101396025994,2326.867428492018,51465.83068373387,1523.5584649777177,122.17130904686643,4271.644203074026,57383.204660832474,2198.0389498148143,1814.690149444447
2025-02-14,37549.943103476486,37423.040162680285,435.8619324371159,308.9589916409167,20223.032932052887,16444.816727772653,0.0,3843.022141733384,15712.357496888346,67.4701421696265,286.6948850623245,0.0,16066.522524120297,1814.690149444447,1743.401201877979
2025-02-15,40185.00412983047,37986.57917518686,2198.424954643616,0.0,20194.883931322045,15437.938750894373,0.0,3949.5428947591836,16435.61277848784,457.3359053980223,0.0,0.0,16892.948683885865,1743.401201877979,2765.5314612962957
2025-02-16,87627.65851159047,81085.61288958133,6542.045622009146,0.0,23025.693855279424,18424.34107165663,349.08791898929326,1455.9689249478333,54755.999656176704,2958.9724779164226,0.0,1883.0053441481482,59597.97747824127,2765.5314612962957,3017.1658514293003
2025-02-17,86227.13638208652,77304.98021588201,8922.15616620452,0.0,22502.92557197101,18925.936185082883,0.0,2544.127662327214,51526.12456554471,3668.811881718487,0.0,0.0,55194.9364472632,3017.1658514293003,2240.9808827777824
2025-02-18,77450.51567008888,78565.96436694905,100.1254547354688,1215.5741515956524,22672.993703024113,17986.30984626797,1.661610465380818,1789.554337324956,51782.839883116096,55.84555769223822,1288.1038704253815,7.930035946029953,53134.71934717974,2240.9808827777824,2661.8864974239623
2025-02-19,78486.08248170416,77146.6896966256,1831.575970704844,492.1831856262804,22100.938059219043,18980.793375563506,897.1483880596227,2044.3660176963533,50811.67039912266,861.5946157422293,483.2303682207789,4885.670063732004,57042.16544681767,2661.8864974239623,1462.9603334283113
2025-02-20,82056.26718653463,77856.51201098182,4241.834606296178,42.07943074336049,23233.0616989137,18616.33078222097,200.01287086391432,2446.660231819675,51911.03180698574,1750.056285692769,60.02958645509353,1072.567206152994,54793.684885286595,1462.9603334283113,1687.9038822051195
2025-02-21,36737.68947316747,36653.35584913809,84.33362402938128,0.0,20240.444638244917,15844.882263263587,0.0,6697.531440823426,15443.329490650991,35.355297731835805,0.0,0.0,15478.684788382827,1687.9038822051195,2298.8793196660026
2025-02-22,40756.910537155294,40298.72248792593,483.55064420973775,25.36259498037262,22434.66657081234,14514.573079052947,0.0,4533.866112833209,17020.673496679203,125.73809413447873,24.821107880520497,0.0,17171.232698694203,2298.8793196660026,6362.775812227168
2025-02-23,75961.40333786808,71945.17364602574,4016.229691842332,0.0,20108.208949166125,20529.407600788323,607.3960549159792,1441.9146692305826,48540.886373887835,1687.203710882141,0.0,3382.581621203888,53610.671705973866,6362.775812227168,1649.7109767118836
2025-02-24,78418.38779015756,76318.370647952,2100.017142205547,0.0,21298.96240926435,16499.832239202173,44.147139845008724,3360.354001068177,50588.10925031393,923.3158015076876,0.0,218.94501018526387,51730.37006200688,1649.7109767118836,2485.63021260294
2025-02-25,80224.99705397134,73627.34753020936,6597.649523761977,0.0,22643.308796521153,18516.262762149076,275.55776425083207,3954.5360267547826,47274.80593329737,2771.672628582295,0.0,1419.7246305890603,51466.203192468725,2485.63021260294,2290.9828381952293
2025-02-26,73932.51629062132,75364.61920831166,0.0,1432.1029176903428,23267.09688673161,18858.52279169434,0.0,2141.1970799410583,48423.76882449874,0.0,1521.4867452630679,0.0,49945.2555697618,2290.9828381952293,2277.455823259962
2025-02-27,74990.25784646986,73584.98268859182,1509.6801703052388,104.40501242719091,24429.05951650631,20173.68160180408,531.5145689588253,2904.5351428484078,46934.62658959657,594.5260899079937,136.77240438957656,2823.8584038071735,50489.78348770131,2277.455823259962,1848.4076083333334
2025-02-28,34964.57395557433,34795.98292136963,168.5910342046939,0.0,19246.635804320988,15722.576984977259,0.0,7979.330552025902,14568.864626988056,67.70135898145404,0.0,0.0,14636.56598596951,1848.4076083333334,1700.8498489141568
2025-03-01,49606.80336378188,45102.163958770645,4504.639405011237,0.0,25723.390680744735,13451.93097003139,0.0,9171.938314723964,18118.76032977287,742.7481036842095,0.0,0.0,18861.508433457082,1700.8498489141568,9905.311494882875
2025-03-02,75176.55575860337,72046.74452567362,4024.881406791445,895.070173861707,12804.063896771268,17798.404426621502,0.0,4682.777988857197,49522.258426583845,1704.1560092999503,1083.2798491377682,0.0,52309.694285021564,9905.311494882875,1652.9640835086802
2025-03-03,88016.75821875657,81899.81381443991,6734.653160129639,617.7087558129931,24460.4048510951,18399.50561367163,0.0,3821.7679436831163,53670.67235575464,2637.5247248438927,865.8703687916216,0.0,57174.06744939015,1652.9640835086802,3223.4333231924606
2025-03-04,75406.18896998129,74794.95916444625,797.5038381554917,186.2740326204497,19659.88125369126,17220.779296982353,0.0,3156.399274404016,49349.344848570036,283.40837665136456,161.45163627485613,0.0,49794.204861496255,3223.4333231924606,1783.1272326453134
2025-03-05,82092.34088235519,75162.57404630128,6929.766836053911,0.0,22930.993258952214,17976.5706973722,0.0,4077.679468054595,47264.45784952388,2727.194723169899,0.0,0.0,49991.652572693776,1783.1272326453134,2447.053724177635
2025-03-06,75066.23150462323,72908.71194934026,2157.5195552829678,0.0,21286.306926001467,17881.284781830826,0.0,3563.035671836277,46894.858899620085,860.7679786146886,0.0,0.0,47755.62687823477,2447.053724177635,1736.6357555447064
2025-03-07,35587.49423206551,34387.36166493902,1200.1325671264922,0.0,17816.040092515963,14363.627964261503,0.0,10012.664003351225,14388.46375086954,359.4772227319693,0.0,0.0,14747.94097360151,1736.6357555447064,1811.4852118518497
