date,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02,1434.92145,621.0933333333334,585.1051833333333,1417.09375,1464.5016666666668,1483.3867500000001,1486.1396,1469.5466666666666,1422.1689333333334,1449.1102166666667,677.455,635.1118333333333,640.8249166666667,705.77,684.9959166666666,666.1490833333334,683.6983333333333,681.0096166666666,688.9604333333333,696.5300000000001,1325.56185,1485.1249333333335,1516.5516666666667,687.3103833333333,694.8344666666667,710.04,702.8703666666667,710.3095,723.65,701.3701333333333,1550.3538833333334,742.765,691.4395,1583.0222166666667,894.8966666666666,906.786851276396,886.03034704743,899.7038002258715,907.4275737244898,906.6629137893873,904.5449333333333,894.872742795528,873.1911366064985,822.705945332671,746.947916207139,821.3970131296619,981.8778666666666,133.03765370933172,49.30254693690006,4.602795597895124,0.0,0.0,0.0,579.9328205907244,0.0,0.0,659.1388041133149,641.928791671334,583.2082333333334,0.0,0.0,0.0,0.0,0.0,398.1502333333334,1209.201905308351,1208.666828563417,1214.925797212657,1185.1523220368617,1127.4588304834901,1092.6308333333334,1119.1208888738759,1091.5444402770797,1028.7087673171193,1061.1259164348362,1085.9529340710715,1071.7850333333333,258.2577867248634,283.91279455659935,277.83700331426166,239.45285948356934,249.7409762169092,301.4362500000001,0.0,0.0,0.0,0.0,0.0,5.608430676229217e-05,1356.3306977232187,1430.650020875169,667.7825324037601,1488.5416232445414,1535.6007340182668,760.7750000000001,824.6218745600976,883.0915053173367,931.6555494224983,980.6904806930307,1032.626122946382,1063.4982333333335,1053.2617534364279,1027.6459959541833,1031.6605830446754,1077.267453532647,960.6341795761743,754.9083333333333,748.4221333333334,774.0034333333333,744.8683333333333,745.0775,751.8126000000001,747.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.94061666666715,758.0383666666667,765.94735,770.15,775.6191333333333,688.6640833333332,560.5,550.9598,578.4886666666666,586.895,593.5879833333333,564.3446666666667,548.3316666666666,629.0425333333334,647.27,587.5233333333333,592.2651500000001,616.1856833333333,616.1166666666667,603.7584833333334
2025-01-03,1437.12685,1451.3716666666667,625.0871,1447.4839666666667,1440.69,1468.2163333333333,1125.6666648148155,1463.9633333333334,1484.5641500000002,1494.7066333333332,647.795,644.2316833333333,1488.61435,1509.33,1527.497,677.9054333333333,653.24,678.0538333333333,690.0798666666666,676.8533333333334,689.7840166666666,713.8835166666667,721.8299999999999,704.1930833333332,700.3314999999999,712.3166666666666,703.1725333333334,678.2314166666666,671.8249999999999,710.4925499999999,721.7514333333334,691.5216666666666,688.3891,1606.9547666666667,901.9316666666667,956.4233952347681,949.0580495660732,922.5538242677485,909.5713806136279,912.8558465442115,921.9314666666667,914.6591012276415,896.9077755896358,832.4063570335921,697.3201128404539,752.017076957831,948.6197666666666,124.46298741252656,36.28706981135758,0.0,0.0,0.0,0.0,0.0,0.0,67.119335522484,493.4738489580292,469.53587493624207,0.0,0.0,0.0,0.0,0.0,0.0,264.2367499999999,1056.9750646301757,1029.1488165784767,1021.7858884672564,1024.4242295855347,979.1101392223317,899.9667500000002,874.0999617283951,909.3798660493828,979.5413250000003,1053.469000617284,1100.254438271605,1120.7842333333333,310.9682512345679,296.3529543209878,254.88400833333333,257.01751234567905,269.5474820987655,272.4371166666667,0.0,0.0,0.0,0.0,0.0,1.672312214201206e-05,1392.0315748419275,1425.4050443949618,724.5171416720008,1541.577230357384,1615.443594794955,805.4778833333332,859.7941663428761,914.502964913306,953.4613958044278,1002.7910591093806,1042.5694215879698,1051.1403166666666,1034.6890885561863,1022.0372607593258,1030.4137606406812,1045.7948488981813,958.1796195630892,804.215,743.7868,747.9326666666666,755.225,738.8777833333334,741.03175,753.7816666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.48780000000102,772.2666666666668,756.4289666666667,764.8116666666666,792.1586333333333,731.3947166666667,615.9116666666666,591.5881,594.7760999999999,587.8716666666667,596.2832333333333,579.7073333333334,553.9350000000001,579.7343833333333,606.82325,616.8266666666667,628.2881666666666,571.3670000000001,486.52,492.39181666666667
2025-01-04,493.43503333333337,459.41833333333335,454.1775666666667,439.95568333333335,430.6266666666667,1174.759316872425,521.8418333333333,509.47,1320.5902,490.10921666666667,507.86833333333334,500.10395,476.75458333333336,1300.0166666666667,1325.5487166666667,526.83435,549.0,557.7891666666667,565.0962833333333,571.1033333333334,562.64675,534.0349333333334,525.8566666666667,578.3907166666667,561.9044333333333,490.93,512.4968166666666,557.1438333333333,556.9250000000001,521.7394,537.3937833333333,601.3083333333333,622.2831833333333,583.8953,542.7966666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9696670081140517e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.014741124248,0.0,0.0,0.0,511.2179166666667,471.5323029098936,477.1554274598076,0.0,417.9061739431995,467.85160158650456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0044483744605,234.35971480804614,299.94231436657435,318.1666866584565,350.6631484897886,408.86636666666664,441.65069297141497,454.3043297210986,481.8111028572583,547.0654383214345,550.5890453885015,497.48723333333334,497.7341525677508,495.26879217560986,474.04851943983743,488.26230164336044,495.06932273577235,212.62905000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.34768333333335,456.58206666666666,441.1266666666667,475.7172166666667,466.8642333333333,413.5733333333333,408.95865000000003,416.0794,410.3433333333333,409.15795,413.0683333333333,421.9066666666667,436.45973333333336,445.81815,448.1566666666667,452.06315,459.1861333333333,460.59,449.46571666666665
2025-01-05,1293.0312833333332,1307.8000000000002,1110.4733666666668,1260.0379166666667,1289.6183333333333,1335.1169666666667,1329.6197,1296.2016666666668,1317.3770166666668,1324.0067666666666,473.23333333333335,493.59471666666667,1340.7514333333334,1336.2533333333333,1348.0695166666667,523.4828,520.01,518.6503,529.0792833333334,537.1383333333333,523.4585333333333,533.9196000000001,550.9366666666666,513.8285166666667,504.93638333333337,536.6750000000001,540.0349333333334,544.7534333333333,565.4033333333333,577.4903666666667,565.6305333333333,546.5266666666666,552.1815,559.3708166666667,553.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.78437283512,0.0,0.0,456.29816955823105,495.54583333333335,466.5108367536386,480.82190501905063,534.8630168029815,555.1448841121754,563.1185189533779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.310569725283585,148.82398735687536,157.26795937841928,223.98890339099904,309.9359073618491,377.07588333333337,393.2460258000152,437.3834205047448,514.4178996956483,550.227795620852,520.0576405284828,468.5697833333333,476.87109371338914,492.89353061980484,481.8204602104603,470.65618197656903,470.9227287426778,439.48534999999805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.24198333333334,490.1867333333333,508.1133333333333,514.89855,460.3778,395.195,419.8485666666666,1268.97499561575,417.34666666666664,431.3325333333333,417.6806166666667,393.4916666666666,442.7318833333333,480.42425000000003,456.1483333333333,416.65793333333335,477.8123666666667,599.25,624.85225
2025-01-06,1455.7540666666666,1468.7766666666666,1427.6847877175837,1453.80175,1449.9250000000002,1471.1817666666666,1485.4844666666668,1476.3216666666667,1457.2229333333335,1450.8999666666668,640.0783333333333,685.192,695.5783333333334,1514.0,1534.3443666666667,706.62255,680.6533333333333,663.0113,672.56565,688.965,678.7183833333333,686.2090666666667,714.1933333333333,713.8311,677.7742,655.9483333333334,708.1278333333333,751.5082000000001,733.755,681.1280333333333,664.0997833333333,679.895,682.9474166666668,782.1280499999999,928.5183333333333,942.3003553647641,906.5399597598372,898.6029789697255,911.1960121122672,896.7778916386347,880.0153666666666,913.3603513941224,891.4275474444073,795.2747767404962,729.8328612053638,829.3758227619846,988.1779333333332,118.26365237887978,38.914853689847064,4.540989020171878,0.0,0.0,0.0,0.0,0.0,0.0,357.52582815136014,403.1141086465053,0.0,0.0,0.0,0.0,0.0,0.0,257.1846833333333,1119.3531468073597,1116.3185551467839,1064.3068048270163,1024.4395256568007,996.9610141115477,977.0996000000001,961.9572614871898,924.4828303332326,879.4335417394982,875.5475475740237,915.668216371512,962.6248333333334,141.89426682040255,143.81441086232485,162.43432249683985,211.70984209502024,272.40181002793827,176.23881245273654,0.0,0.0,0.0,0.0,0.0,0.0,1451.0463419390444,1504.2292027801523,1524.9756932650625,1592.432657468848,1658.8807454773837,860.6731333333335,887.2402918482014,912.7357849606773,949.096840834761,1008.5396709677866,1045.0446035237553,1048.18815,1054.814862223723,1048.5634157204395,1051.015557534954,1086.5853347120715,954.8388776299298,734.0416666666666,723.1414166666667,767.9411166666667,754.3649999999999,726.7196666666667,731.6929666666666,760.5666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.20578333333287,752.2540333333333,748.3642333333333,767.81,788.7005166666667,694.5243333333333,548.0883333333334,539.5484166666666,1396.3892833333334,564.3383333333334,589.8358,582.0661833333334,557.335,592.1239833333333,604.0571166666667,586.6166666666667,614.9030666666666,627.32955,608.2516666666667,607.3944666666666
2025-01-07,1444.5607166666668,1442.2266666666667,1443.1411666666668,1458.96935,1471.85,1457.1436666666668,1477.8899833333335,1512.2016666666668,1476.7926666666667,1466.2114166666668,1500.7416666666668,672.91,675.2263166666667,682.6966666666667,1207.5666500000002,647.2983333333333,644.795,679.2211666666667,703.0744,698.15,690.0639333333334,696.3362999999999,708.8283333333334,707.1996333333333,713.0952000000001,719.2283333333334,695.8064166666667,680.2819166666667,694.1416666666668,720.0062666666666,719.7377,692.5566666666667,687.0100833333332,774.3374833333334,897.25,917.0852695087591,902.2629820576585,906.9132436806321,915.96292707828,909.1129549512026,885.2855500000001,852.3874800967325,826.0547672973344,775.7715239115505,676.6920622491257,755.832144619805,941.9403833333333,83.38259897554906,13.228142811562861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.49072286257734,445.91205973464946,0.0,0.0,0.0,0.0,0.0,0.0,280.10669999999993,1080.5719550656409,1035.7947282617981,1014.0584894708921,1011.5576919086768,989.1946387909061,942.1139000000001,903.7079162680946,900.1031794653102,908.1362528477111,883.2096663380281,891.9630998589919,939.3599166666665,132.15003639289478,156.37920263097226,178.8887229124772,178.92418810232027,190.3469723987463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.321281622869,1384.5980729549578,1398.3074563941577,1484.2015476716924,883.2706031674027,729.4807333333335,804.9296451622928,882.9949917225784,933.5712017503414,986.9284706483986,1033.1980604862347,1054.4649666666667,1052.3479053529338,1032.7415404073108,1024.1151804478352,1046.417650759211,945.3134099594757,759.2116666666667,698.3793333333333,715.2248,746.9366666666666,775.4515,756.72815,709.5566666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.3931333333336,763.4571166666666,737.8627833333334,730.0516666666667,771.5217166666666,715.6154,585.9316666666667,1393.0292833333333,1404.2937333333334,566.3416666666667,1396.8507666666667,562.2307166666667,573.1433333333333,1441.2921213853213,619.9824333333333,601.48,1420.3133666666668,1400.44495,567.9683333333334,588.2882666666667
2025-01-08,601.5881166666667,621.0933333333334,585.1051833333333,583.7604166666666,1464.5016666666668,1483.3867500000001,652.8062666666666,1469.5466666666666,1422.1689333333334,1449.1102166666667,677.455,635.1118333333333,640.8249166666667,705.77,684.9959166666666,666.1490833333334,683.6983333333333,681.0096166666666,688.9604333333333,696.5300000000001,658.8951833333333,1063.0651775720164,683.2183333333334,687.3103833333333,694.8344666666667,710.04,702.8703666666667,710.3095,723.65,701.3701333333333,717.0205500000001,742.765,691.4395,1583.0222166666667,894.8966666666666,906.6622330927063,885.5360681188824,898.6011087006142,905.4840084599873,903.6523043524206,900.2474,890.2066822529779,869.5390727513623,820.4454689685379,745.4516850445572,819.0327517861382,976.0083666666666,119.43440876868829,24.037574286443146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.4337863916725,537.0236214485898,264.173138994504,0.0,0.0,0.0,0.0,0.0,384.8425166666667,1204.3589104938271,1212.617061728395,1227.6719666666668,1206.3713382716048,1156.5018061728397,1128.5230833333335,1161.1450962962963,1139.257987037037,1081.3692333333336,1117.6910796296297,1145.0807703703704,1131.8337166666668,328.3130427206336,379.98728003936014,409.9426423580868,411.60084341205356,459.9417636031668,541.6995666666668,0.0,0.0,0.0,0.0,0.0,657.5550666666666,1572.3178959077625,1628.0849085319715,1633.9038957296302,1641.2040820244083,1665.3489586066416,1127.5193485866532,911.1540178071851,944.4900284257633,968.175896905034,995.823404960964,1033.0976843095195,1059.2698,1050.290374452229,1025.7219345581123,1030.565710408407,1076.7752487605376,960.5097297052605,754.9083333333333,748.4221333333334,774.0034333333333,744.8683333333333,745.0775,751.8126000000001,747.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.94061666666715,758.0383666666667,765.94735,770.15,775.6191333333333,688.6640833333332,560.5,550.9598,578.4886666666666,586.895,593.5879833333333,564.3446666666667,548.3316666666666,629.0425333333334,647.27,587.5233333333333,592.2651500000001,616.1856833333333,616.1166666666667,603.7584833333334
2025-01-09,1488.0736166666668,1456.45,914.8094691358007,1447.4839666666667,1440.69,634.8829999999999,642.5204333333334,1463.9633333333334,1551.3866166666667,697.4008333333334,647.795,693.3356833333333,1535.4173333333333,1509.33,1527.497,1544.6661333333334,1486.5733333333333,1511.3871666666666,690.0798666666666,693.1583333333333,748.38515,786.4563833333334,0.0,187.22928333333346,719.0967666666666,712.3166666666666,716.0654333333334,693.9413,671.8249999999999,1543.8258833333334,721.7514333333334,691.5216666666666,702.5699833333334,1673.0387666666668,950.6366666666667,970.5307068960203,968.7583676228207,962.0542089051767,912.2723741345303,909.1658943880778,925.95245,908.3267209358173,890.4839594049106,827.2157895080394,692.1380445534492,747.4040107048241,944.0316666666665,119.23086649989807,30.015789909068985,0.0,0.0,0.0,0.0,0.0,21.073289934093168,529.6648809292092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.48068333333322,956.361629155269,962.5514984820459,990.9139557717858,1026.8227321492768,1008.1599087393079,944.8844000000001,919.0098357051367,940.2594567396122,988.6220358948813,1039.2361459623987,1067.4472430669534,1080.3958333333335,936.586951234568,253.6560709876543,210.04353333333313,210.0334456790123,220.91449876543209,223.1445666666666,0.0,0.0,0.0,0.0,0.0,0.0,625.4987899725991,1475.747034939688,1471.4740249969532,1545.130183573414,765.7424840980897,778.4450666666665,1259.839530929246,888.2174455075067,932.2270959521003,987.649688036968,1033.0051849802285,1045.0799166666666,1066.2607241725088,1081.5376308667371,1037.4321984396431,1045.0894206753876,958.0012593545772,804.215,743.7868,747.9326666666666,755.225,0.0,741.03175,753.7816666666666,0.0,0.0,288.23076666666685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.6633333333334,782.0714833333335,1589.762116447846,764.8116666666666,792.1586333333333,67.3789486772451,615.9116666666666,591.5881,1428.1094333333333,1421.205,1429.6165666666666,1413.0406666666668,0.0,0.0,606.82325,624.0450000000001,169.99960000000027,0.0,0.0,492.39181666666667
2025-01-10,126.66703982275465,468.67833333333334,1295.9350903852946,1301.3411333333333,482.40833333333336,511.7317333333334,1377.5840666666668,1373.46,1387.4126666666666,526.1367500000001,544.575,549.20795,1356.8908999999999,1302.3516666666667,1325.5487166666667,1393.59505,601.64,574.1833333333334,1398.4296166666668,1420.7416666666668,621.2478833333333,471.6079292879118,582.745,632.7085833333334,580.6696999999999,490.93,525.3897166666667,1406.18705,1433.2600000000002,531.1832666666667,547.65545,627.5733333333334,636.4640666666668,649.9793000000001,591.5016666666668,0.0,0.0,0.0,0.0,571.7041426404742,632.8868833333333,0.0,313.81810533587156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.4165899714889,759.8029733335379,693.549302218442,685.1922775744553,696.2390138253518,674.0326333333323,642.2011173778316,682.0287118324109,766.8965746120759,730.6063501070092,735.5850109632306,795.6216666666655,0.0,0.0,32.24070988193944,28.029071641975634,76.56220211805896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.02860295658263,1077.0425844554156,1152.8317705361694,300.75288723851514,329.5553272687907,416.38465000000014,426.2142651075619,428.0848690585041,461.07838424823336,532.2752270124291,541.0236068683689,491.25533333333334,529.1808356154492,554.6854452174045,501.4838933583756,487.53407044331396,494.88502756909116,367.90006666666693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.97926666666666,456.58206666666666,441.1266666666667,475.7172166666667,477.8483166666668,413.5733333333333,1242.2919833333335,1249.4127333333333,1243.6766666666667,409.15795,1285.37945,1320.175,1269.7930666666666,1279.1514833333333,1288.7083333333335,462.5048666666666,459.1861333333333,460.59,449.46571666666665
