date,strategy,initial_soc_kwh,final_soc_kwh,residual_count,q0_cost_face,settlement_cost,retained_cost,down_cost,up_cost,emergency_cost,total_cost,down_kwh,up_kwh,calibration_count,calibration_seconds,day_seconds,cal_0_update_slot,cal_0_method,cal_0_accepted_search,cal_0_evaluations,cal_0_selected_score,cal_0_nit,cal_0_success,cal_0_termination,cal_1_update_slot,cal_1_method,cal_1_accepted_search,cal_1_evaluations,cal_1_selected_score,cal_1_nit,cal_1_success,cal_1_termination,cal_2_update_slot,cal_2_method,cal_2_accepted_search,cal_2_evaluations,cal_2_selected_score,cal_2_nit,cal_2_success,cal_2_termination
2025-02-01,M612,2148.5983254415123,2508.7144958198605,21,25122.92052040696,24049.06740040134,22975.21428039573,1073.853120005615,0.0,0.0,24049.06740040134,3743.2321545033665,0.0,3,1.6071647999924608,1.8016043999959948,0,differential_evolution_staged_direct_search,True,17,-2105.5112646446833,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-1686.7747740097666,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,142,-379.15426092734094,6,True,population_collapse_convergence
2025-02-02,M612,2508.7144958198605,2432.655752356644,21,58996.49395725751,57191.90120369563,55334.30970504291,1831.0921261073004,26.499372545409756,0.0,57191.90120369563,5383.029052726612,15.207237981928643,3,0.08251770000788383,0.2759553999931086,0,differential_evolution_staged_direct_search,True,12,-2227.105767955125,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-1273.7225790894765,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,122,-356.41062437619155,5,True,population_collapse_convergence
2025-02-03,M612,2432.655752356644,2357.7659001851844,21,60226.03996552597,57895.72709526375,55565.41422500154,2330.3128702622143,0.0,0.0,57895.72709526375,6503.303569565773,0.0,3,0.06590140001208056,0.25258270000631455,0,differential_evolution_staged_direct_search,True,17,-2227.105767955125,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-1435.829178650852,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,122,-338.2044596192828,5,True,population_collapse_convergence
2025-02-04,M612,2357.7659001851844,2281.741722592595,21,62728.1279175343,60264.43218396563,57800.73645039697,2463.695733568665,0.0,0.0,60264.43218396563,6780.459145284065,0.0,3,0.09530119999544695,0.2690989999973681,0,differential_evolution_staged_direct_search,True,12,-2227.0433881326453,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-1158.2985819030164,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-324.3613496767807,8,False,maxiter_budget
2025-02-05,M612,2281.741722592595,2066.23069,21,58192.62289566915,57231.86877453144,55752.795094675945,1219.9139004966044,259.1597793588921,0.0,57231.86877453144,3281.0385748413755,201.78048914926617,3,0.0624692999990657,0.2492620000120951,0,differential_evolution_staged_direct_search,True,17,-2226.90130920537,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,52,-1142.3798149993231,4,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,122,-322.16287297376596,5,True,population_collapse_convergence
2025-02-06,M612,2066.23069,2102.877087407407,21,62584.61666391643,59352.227309628135,56119.83795533984,3232.3893542882934,0.0,29.57191160458339,59381.799221232715,9219.13943475294,0.0,3,0.07054660000721924,0.25127860000065994,0,differential_evolution_staged_direct_search,True,17,-2226.90130920537,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,52,-1377.6852258244924,4,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,142,-334.5275699184066,6,True,population_collapse_convergence
2025-02-07,M612,2102.877087407407,1751.7743468835286,21,24763.220491902997,23463.26605523737,22163.31161857175,1299.954436665624,0.0,0.0,23463.26605523737,4825.8356519539,0.0,3,0.10341560000961181,0.3081651999964379,0,differential_evolution_staged_direct_search,True,17,-2226.90130920537,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-1324.1546934847113,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-360.0680866257967,8,False,maxiter_budget
2025-02-08,M612,1751.7743468835286,1649.1427701851856,21,19428.03207372916,19593.314525438604,19428.032073729162,0.0,165.2824517094488,523.7902948325523,20117.104820271157,0.0,152.2852497741151,3,0.08121959998970851,0.2744620000012219,0,differential_evolution_staged_direct_search,True,12,-1753.4879216991726,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-1705.3034180399106,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-384.51831943601366,8,False,maxiter_budget
2025-02-09,M612,1649.1427701851856,1427.5166849664533,21,56857.03533628842,55711.341886609094,54565.648436929754,1145.6934496793347,0.0,0.0,55711.341886609094,3216.7754370705075,0.0,3,0.0834513000008883,0.26142029999755323,0,differential_evolution_staged_direct_search,True,12,-2226.7418068000356,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-1526.09777424168,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-279.0451896003075,8,False,maxiter_budget
2025-02-10,M612,1427.5166849664533,1441.5087638066536,21,54251.46477876606,52311.41834895399,50371.371919141915,1940.0464298120717,0.0,0.0,52311.41834895399,5280.642611836127,0.0,3,0.09275880000495818,0.2731386000086786,0,differential_evolution_staged_direct_search,True,22,-2226.6267372337707,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-1237.0057004859675,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-296.42083381993376,8,False,maxiter_budget
