date,q0_kwh,qA_kwh,down_kwh,up_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,retained_cost,down_cost,up_cost,emergency_cost,total_cost,soc_start_kwh,soc_end_kwh
2025-02-01,56001.39298564216,51229.024885540144,4772.368100102019,0.0,26617.360985952862,14789.133779654583,0.0,5022.621745908531,21330.405896858032,1165.920496843892,0.0,0.0,22496.326393701922,2122.4825093090917,9645.736530383798
2025-02-02,86493.25760234875,82225.41151252536,4287.295973251473,19.449883428081648,15871.533897732214,18783.416023852413,0.0,6781.015688645551,59390.79115507839,1711.4350505783345,30.814323358426215,0.0,61133.04052901515,9645.736530383798,3059.6547896178904
2025-02-03,93851.8745778519,88036.54268616096,5815.331891690944,0.0,22776.52345493765,19107.140646488933,0.0,4150.243377712233,62863.871017215315,2568.916519524994,0.0,0.0,65432.78753674031,3059.6547896178904,2328.369625185186
2025-02-04,98189.57178632458,91787.30522930651,6402.266557018067,0.0,23719.091261441787,19264.263457876532,0.0,6137.613475741259,65599.76251532263,2805.68670520233,0.0,0.0,68405.44922052496,2328.369625185186,2270.814585064419
2025-02-05,92388.07666681288,90436.23079246758,2288.028301855085,336.1824275097807,22964.222732479637,18187.80473119982,0.0,4911.385807854428,63879.27881867513,1030.3421222342515,509.5540739838794,0.0,65419.175014893255,2270.814585064419,2729.94312074074
2025-02-06,97197.22476802312,88874.36147246054,8322.863295562582,0.0,25383.281941760295,20974.74614215917,5.096551549355809,4199.865007742108,63485.01626359273,3656.447253070735,0.0,35.7064401547868,67177.16995681825,2729.94312074074,2269.6233770370372
2025-02-07,47065.06949212842,42269.19404590267,4795.875446225751,0.0,19392.09202139917,16231.42006340213,0.0,7302.8424212389655,18003.38542539663,998.7890778667132,0.0,0.0,19002.174503263344,2269.6233770370372,1687.5950147383708
2025-02-08,46421.94435408468,46591.83451828701,5.1841575441358145e-06,169.89016938649831,28145.555493855376,15556.471428787385,41.12309031971512,2466.710826872073,18637.654982326294,8.579780735544774e-07,157.76650398241446,204.09389725674615,18999.515384423434,1687.5950147383708,9733.626704999999
2025-02-09,80962.07069711498,78554.11235088081,2407.958346234168,0.0,13922.234004218364,18541.611561356487,0.0,3618.073941352265,58283.08947751076,1062.528601485447,0.0,0.0,59345.6180789962,9733.626704999999,1661.8466850670898
2025-02-10,87006.93187170377,82449.05792675758,4558.2184506381045,0.34450569192597413,22042.745112843906,17218.35044501812,0.0,3298.025675598471,55895.68668952062,1873.8537295623144,0.49608819637340273,0.0,57770.03650727931,1661.8466850670898,2368.816792162026
2025-02-11,85374.07058493064,80940.78302950987,4433.287555420766,0.0,22545.018338118993,18997.413144822207,280.73219444716335,2453.3128973269168,55270.62079826422,2031.8244036395208,0.0,1487.1486888569802,58789.59389076073,2368.816792162026,1551.0964688888882
2025-02-12,87735.68748657129,83508.60140616776,4227.086080403531,0.0,25624.953361759966,20173.963985165192,3.526941850353751,2794.4028380900027,56503.249054985026,1880.0776719066255,0.0,19.13013259631874,58402.45685948797,1551.0964688888882,2198.038955400425
2025-02-13,80619.51379871221,77754.44419642689,3768.3853508492284,903.3157485639034,23820.78620277025,19639.850749604288,834.8101396025994,3078.839866196859,51497.17908635394,1507.8842622907628,1145.3924147185949,4271.644203074026,58422.09996643732,2198.038955400425,1814.690149444447
2025-02-14,37549.943103476486,37459.47909852741,435.8619324371159,345.39792748804075,20210.597433527477,16434.743973967077,0.0,3881.8238223003395,15712.357496888346,67.4701421696265,321.1911783579782,0.0,16101.01881741595,1814.690149444447,1743.4012018779758
2025-02-15,40185.004129830595,37911.84307510783,2273.161054722769,0.0,20194.8839313219,15437.93875089425,0.0,3874.806794680178,16389.494842174885,480.3948735545271,0.0,0.0,16869.889715729412,1743.4012018779758,2765.5314612962957
2025-02-16,87627.65851159047,81656.49420233507,5971.164309255407,0.0,23022.221305187057,18436.700683543953,349.08791898929326,2042.6823996812632,55153.608160353455,2760.1682258280466,0.0,1883.0053441481482,59796.781730329654,2765.5314612962957,3000.3076542491444
2025-02-17,86245.86771228677,77514.25387215387,8731.613840132892,0.0,22540.716367591453,18941.374352073304,0.0,2731.0486899690527,51698.44168188979,3586.667447607845,0.0,0.0,55285.109129497636,3000.3076542491444,2240.9808827777824
2025-02-18,77450.51567008888,78031.39048031901,632.0773561280938,1212.9521663582354,22660.053073509633,17930.280662550853,1.661610465380818,1211.891896492276,51525.384180016415,184.5734092420787,1343.6625021525897,7.930035946029953,53061.55012735711,2240.9808827777824,2712.49457943551
2025-02-19,78429.85127946909,78815.22915953686,1361.4729947390758,1746.8508748068484,21591.48782923128,18595.94526683596,897.1483880592527,3837.5076018674595,51141.06473097886,685.3616186756082,2022.3472729852178,4885.670063729901,58734.44368636959,2712.49457943551,1482.6722181481493
2025-02-20,82034.36509240117,78910.0745034035,3165.13098595788,40.84039696021205,22999.106176145728,18446.98215354955,200.01287086403875,3564.829618338029,52770.92791827841,1315.030229521649,57.96725030656491,1072.5672061536582,55216.49260426028,1482.6722181481493,1685.220939402029
2025-02-21,36740.1041216902,36651.739862076116,88.36425961408463,0.0,20240.44463824465,15847.970545797001,0.0,6699.003736295133,15440.519703966142,37.24553542733667,0.0,0.0,15477.765239393479,1685.220939402029,2292.7649518255457
2025-02-22,40762.41346821227,40195.81424510715,566.5992231051226,0.0,22434.66657644388,14528.917081242256,0.0,4445.30186657219,16968.24248736922,152.79554724125373,0.0,0.0,17121.038034610476,2292.7649518255457,6340.723669244755
2025-02-23,75985.90571895997,72698.93527483597,3286.9704441240083,0.0,19780.383935781152,20245.793628118998,607.3960549159792,2239.8873387564536,49219.354372691094,1353.100510081111,0.0,3382.581621203888,53955.03650397609,6340.723669244755,1647.7429579822456
2025-02-24,78420.57447763477,76478.67047551666,1941.904002118122,0.0,21253.974350059776,16461.653143537744,44.147139845008724,3527.462792172967,50735.12604213218,850.3152637652094,0.0,218.94501018526387,51804.38631608265,1647.7429579822456,2485.5941579941077
