date,same_plan_initial_soc_kwh,settlement_cost,ldr_emergency_cost,beta1_emergency_cost,beta0_emergency_cost,ldr_total_cost,beta1_total_cost,beta0_total_cost
2025-02-01,2082.843715256331,20575.8576974152,0.0,0.0,0.0,20575.8576974152,20575.8576974152,20575.8576974152
2025-02-02,2636.9435522222284,65724.19047942622,0.0,81.71609916666674,0.0,65724.19047942622,65805.90657859288,65724.19047942622
2025-02-03,2500.2293103703732,68395.39530545469,0.0,257.99981694277886,0.0,68395.39530545469,68653.39512239747,68395.39530545469
2025-02-04,2438.6923446296287,71300.046825157,0.0,0.0,0.0,71300.046825157,71300.046825157,71300.046825157
2025-02-05,2397.6428453703684,65936.1402817829,0.0,521.9324290658781,0.0,65936.1402817829,66458.07271084878,65936.1402817829
2025-02-06,2168.1988011111116,71453.31435474998,0.0,8.846789000000282,0.0,71453.31435474998,71462.16114374998,71453.31435474998
2025-02-07,2217.6556661433806,19990.891774575553,0.0,0.0,0.0,19990.891774575553,19990.891774575553,19990.891774575553
2025-02-08,1830.8327813323729,15789.289806270985,749.989282754243,1322.0368890166249,749.989282754243,16539.27908902523,17111.32669528761,16539.27908902523
2025-02-09,1669.7528181481493,63979.7320074875,0.0,273.939837909439,0.0,63979.7320074875,64253.671845396944,63979.7320074875
2025-02-10,1671.639790740744,59124.080277517074,0.0,10.883375000000118,0.0,59124.080277517074,59134.96365251707,59124.080277517074
2025-02-11,1682.048684444446,59399.605283269746,28.397929200000082,1505.1069811811012,28.397929200000082,59428.003212469746,60904.71226445085,59428.003212469746
2025-02-12,1610.1613985185152,59531.642230371945,0.0,64.45245427292578,0.0,59531.642230371945,59596.09468464487,59531.642230371945
2025-02-13,1604.1103301851815,54967.63499952919,0.0,322.679621577155,0.0,54967.63499952919,55290.31462110634,54967.63499952919
2025-02-14,1757.3918538888913,15661.26097476035,0.0,1242.6679480192172,0.0,15661.26097476035,16903.928922779567,15661.26097476035
2025-02-15,1633.4418900899277,16636.2355468952,0.0,256.037844783022,0.0,16636.2355468952,16892.273391678224,16636.2355468952
2025-02-16,1402.645588703703,60167.41231257867,0.0,596.4573707411894,0.0,60167.41231257867,60763.86968331986,60167.41231257867
2025-02-17,1565.854064444446,58970.18451383365,0.0,575.3830596899797,0.0,58970.18451383365,59545.56757352363,58970.18451383365
2025-02-18,1628.996448703707,51711.478147087524,8.247024939359784,1056.474098051822,8.247024939359784,51719.72517202688,52767.95224513935,51719.72517202688
2025-02-19,1847.8442863031385,51802.58402787412,257.07090747482215,1688.1187855319583,257.07090747482215,52059.654935348946,53490.70281340608,52059.654935348946
2025-02-20,1322.9690864418567,54841.45252190388,70.74243460736064,1319.0877266449138,70.74243460736064,54912.19495651124,56160.540248548794,54912.19495651124
2025-02-21,1560.518774355322,15134.511837445674,0.0,521.9316160487735,0.0,15134.511837445674,15656.443453494448,15134.511837445674
2025-02-22,1667.7142393767938,15478.1122464236,0.0,525.418453218487,0.0,15478.1122464236,16003.530699642086,15478.1122464236
2025-02-23,1822.676192981562,53065.53115130798,2039.930576563144,2299.5707515378454,2039.930576563144,55105.46172787112,55365.101902845825,55105.46172787112
2025-02-24,1624.2778233333336,51160.84172737444,229.48319632081524,677.6543074626536,229.48319632081524,51390.324923695254,51838.496034837095,51390.324923695254
2025-02-25,1822.8564774954602,52194.52677906312,21.847079979802217,165.88108693945426,21.847079979802217,52216.37385904292,52360.40786600257,52216.37385904292
2025-02-26,1574.7668201851857,48005.1131897985,2659.681498276597,4610.281785306721,3342.369446040522,50664.7946880751,52615.39497510523,51347.48263583903
2025-02-27,1810.9368687037036,47768.96618046637,0.0,801.3212176832624,0.0,47768.96618046637,48570.28739814963,47768.96618046637
2025-02-28,1838.199008148148,14629.866309247416,0.0,23.220379166666497,0.0,14629.866309247416,14653.086688414083,14629.866309247416
2025-03-01,1784.4865144633857,16478.782541366927,0.0,0.0,0.0,16478.782541366927,16478.782541366927,16478.782541366927
2025-03-02,1868.9539170370363,56153.0901751722,0.0,431.10122859025347,0.0,56153.0901751722,56584.19140376245,56153.0901751722
2025-03-03,1712.3449338444173,57835.11991908218,1119.925059357444,2445.987551857045,1147.1267551308322,58955.044978439626,60281.10747093923,58982.24667421301
2025-03-04,1501.5711505555557,50570.25657095639,0.0,772.6973701426078,0.0,50570.25657095639,51342.953941099004,50570.25657095639
2025-03-05,1807.53600407407,52094.90410599604,0.0,85.36442257923147,0.0,52094.90410599604,52180.26852857527,52094.90410599604
2025-03-06,1733.0397458908985,48875.31812099657,0.0,299.3568814964863,0.0,48875.31812099657,49174.67500249306,48875.31812099657
2025-03-07,1784.5482424074103,14969.523909910407,0.0,41.08384765000007,0.0,14969.523909910407,15010.607757560407,14969.523909910407
2025-03-08,1951.0259052189595,13541.656958241636,0.0,303.5325301051918,0.0,13541.656958241636,13845.189488346829,13541.656958241636
2025-03-09,2020.2982881481535,48816.45375533799,0.0,1331.4140128402387,0.0,48816.45375533799,50147.86776817823,48816.45375533799
2025-03-10,1923.621720000002,47891.981315228826,1367.3229563093219,4165.847248559517,1367.3229563093219,49259.304271538145,52057.828563788345,49259.304271538145
2025-03-11,1811.6489979629655,41843.06740126401,17660.539911259893,19354.204181279376,18920.193616584365,59503.607312523905,61197.271582543384,60763.261017848374
2025-03-12,1777.601655740741,47803.26036879515,0.0,271.88834783991535,0.0,47803.26036879515,48075.14871663506,47803.26036879515
2025-03-13,1697.1640792592618,48281.24556947194,189.3965942333376,2368.813686630605,189.3965942333376,48470.64216370528,50650.05925610254,48470.64216370528
2025-03-14,1611.5120146296306,12687.599410125185,0.0,546.4631865160525,0.0,12687.599410125185,13234.062596641237,12687.599410125185
2025-03-15,1903.4881471472384,12954.848458813502,0.0,618.6272623813695,0.0,12954.848458813502,13573.47572119487,12954.848458813502
2025-03-16,1343.9807570370383,46255.219765400514,0.0,570.042747570575,0.0,46255.219765400514,46825.26251297109,46255.219765400514
2025-03-17,2016.7692664814838,41013.611829393434,0.0,3073.402674068612,0.0,41013.611829393434,44087.014503462044,41013.611829393434
2025-03-18,2115.0103843326565,48149.87692560271,0.0,67.15055031230222,0.0,48149.87692560271,48217.02747591501,48149.87692560271
2025-03-19,1787.6468055555572,39276.49275512309,4742.335619084983,7342.030408644056,5744.044466587203,44018.82837420807,46618.52316376714,45020.53722171029
2025-03-20,1717.4563268518511,46059.52630491664,0.0,1536.967143935012,0.0,46059.52630491664,47596.49344885165,46059.52630491664
2025-03-21,2121.765384444443,12474.996505140076,0.0,86.14657620385799,0.0,12474.996505140076,12561.143081343935,12474.996505140076
2025-03-22,1680.2256425925973,13391.02997241593,0.0,0.0,0.0,13391.02997241593,13391.02997241593,13391.02997241593
2025-03-23,2401.2013129629613,45335.228066588345,0.0,73.3232617367795,0.0,45335.228066588345,45408.55132832513,45335.228066588345
2025-03-24,1760.898034504928,42621.79670422967,0.0,296.3091140134325,0.0,42621.79670422967,42918.10581824311,42621.79670422967
2025-03-25,1835.685812983974,47758.0576564191,0.0,79.66373013072858,0.0,47758.0576564191,47837.72138654983,47758.0576564191
2025-03-26,1577.2527596996392,40327.64970366517,0.0,1198.346644320952,0.0,40327.64970366517,41525.996347986125,40327.64970366517
2025-03-27,1717.0433266587781,43114.27582915276,0.0,59.907628345491446,0.0,43114.27582915276,43174.18345749825,43114.27582915276
2025-03-28,1777.1923408735242,12865.748365324605,0.0,0.10377454346855011,0.0,12865.748365324605,12865.852139868073,12865.748365324605
2025-03-29,2031.4619092272612,11927.474632370027,947.0252601909492,1163.447099644523,947.0252601909492,12874.499892560976,13090.92173201455,12874.499892560976
2025-03-30,1559.2560544444448,41688.06941169371,0.0,726.4102819796299,0.0,41688.06941169371,42414.47969367334,41688.06941169371
