calibrations,residual_count,candidate_ops,initial_soc_kwh,final_soc_kwh,calibration_seconds,day_seconds
"[{'theta': array([-6538.11152917]), 'n_active': 1, 'beta1_train': -4008.981338175454, 'beta0_train': -4037.143703453317, 'beta1_val': -4054.261593004115, 'beta0_val': -4054.261593004115, 'selected_score': -4037.143703453317, 'evaluations': 20, 'seconds': 0.02695639999001287, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-7258.39227407,     0.        ]), 'n_active': 1, 'beta1_train': -959.597978931321, 'beta0_train': -3206.593394339358, 'beta1_val': -652.4872916386535, 'beta0_val': -3238.0044044471056, 'selected_score': -3206.593394339358, 'evaluations': 20, 'seconds': 0.028250500006834045, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([ -987.35492245,     0.        , -8048.3012915 ,     0.        ]), 'n_active': 2, 'beta1_train': -3382.5559507910257, 'beta0_train': -3630.64019942845, 'beta1_val': -3403.5533910297095, 'beta0_val': -3656.2841910947805, 'selected_score': -3630.64019942845, 'evaluations': 95, 'seconds': 0.10747620000620373, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",24,[],2122.4825093090917,9645.736530383798,0.16268310000305064,0.28035269999236334
"[{'theta': array([-3512.5598804]), 'n_active': 1, 'beta1_train': -4427.319363845117, 'beta0_train': -4643.508429694352, 'beta1_val': -4645.2, 'beta0_val': -4645.2, 'selected_score': -4643.508429694352, 'evaluations': 20, 'seconds': 0.026719600005890243, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4081.05032168,     0.        ]), 'n_active': 1, 'beta1_train': -2775.886627585895, 'beta0_train': -2939.2176146225825, 'beta1_val': -2778.4871727218174, 'beta0_val': -2778.4871727218174, 'selected_score': -2939.2176146225825, 'evaluations': 25, 'seconds': 0.031628700002329424, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1423.58539049,     0.        , -8774.64873748,     0.        ]), 'n_active': 2, 'beta1_train': -450.51090999473337, 'beta0_train': -1058.0382983257111, 'beta1_val': -1244.5556291106493, 'beta0_val': -1244.5556291106493, 'selected_score': -1058.0382983257111, 'evaluations': 65, 'seconds': 0.08180929999798536, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",25,[],9645.736530383798,3059.6547896178904,0.14015760000620503,0.25162599999748636
"[{'theta': array([-2062.38103544]), 'n_active': 1, 'beta1_train': -3681.6758786833234, 'beta0_train': -3863.251696704948, 'beta1_val': -3873.155861666667, 'beta0_val': -3913.2000000000003, 'selected_score': -3863.251696704948, 'evaluations': 20, 'seconds': 0.02930999999807682, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5441.50398121,     0.        ]), 'n_active': 1, 'beta1_train': -2505.1726813578557, 'beta0_train': -2525.3327931396225, 'beta1_val': -2934.3293403858547, 'beta0_val': -2934.3293403858547, 'selected_score': -2525.3327931396225, 'evaluations': 20, 'seconds': 0.029106499991030432, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5159.05174693,     0.        , -7473.18013929,     0.        ]), 'n_active': 2, 'beta1_train': -57.81583515037977, 'beta0_train': -617.1954359432442, 'beta1_val': -806.1312322721609, 'beta0_val': -853.3551947721604, 'selected_score': -617.1954359432442, 'evaluations': 95, 'seconds': 0.12212410000211094, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",26,[],3059.6547896178904,2328.369625185186,0.1805405999912182,0.2956663000077242
"[{'theta': array([-4261.00514481]), 'n_active': 1, 'beta1_train': -4399.148988762295, 'beta0_train': -4425.578828893637, 'beta1_val': -4426.799999999999, 'beta0_val': -4426.799999999999, 'selected_score': -4425.578828893637, 'evaluations': 15, 'seconds': 0.02734950000012759, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6708.82056676,     0.        ]), 'n_active': 1, 'beta1_train': -2230.467810733744, 'beta0_train': -2328.180214543201, 'beta1_val': -2443.854266313643, 'beta0_val': -2443.854266313643, 'selected_score': -2328.180214543201, 'evaluations': 20, 'seconds': 0.02834140000049956, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8521.82194308,     0.        , -1854.67810485,     0.        ]), 'n_active': 2, 'beta1_train': 7.905277599814449, 'beta0_train': -677.944950306024, 'beta1_val': -909.9350437585977, 'beta0_val': -942.397053845727, 'selected_score': -677.944950306024, 'evaluations': 65, 'seconds': 0.08888060000026599, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",27,[],2328.369625185186,2270.814585064419,0.14457150000089314,0.25948849999986123
"[{'theta': array([-4779.76680015]), 'n_active': 1, 'beta1_train': -4364.95121647454, 'beta0_train': -4396.831707933242, 'beta1_val': -4398.0, 'beta0_val': -4398.0, 'selected_score': -4396.831707933242, 'evaluations': 20, 'seconds': 0.030575700002373196, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1735.2010052,     0.       ]), 'n_active': 1, 'beta1_train': -1875.4034108749197, 'beta0_train': -2081.2405202940167, 'beta1_val': -2992.1780471079896, 'beta0_val': -2992.1780471079896, 'selected_score': -2081.2405202940167, 'evaluations': 30, 'seconds': 0.038529199999175034, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5547.70388414,     0.        , -6130.7135797 ,     0.        ]), 'n_active': 2, 'beta1_train': -544.2984041004366, 'beta0_train': -951.1929798059078, 'beta1_val': -1169.06691505836, 'beta0_val': -1184.565501546914, 'selected_score': -951.1929798059078, 'evaluations': 55, 'seconds': 0.07236330000159796, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",28,[],2270.814585064419,2729.94312074074,0.1414682000031462,0.2540112999995472
"[{'theta': array([-3368.00205752]), 'n_active': 1, 'beta1_train': -2025.0200850587596, 'beta0_train': -2852.7751438152604, 'beta1_val': -2512.815316734009, 'beta0_val': -2918.3999999999996, 'selected_score': -2852.7751438152604, 'evaluations': 20, 'seconds': 0.029841399998986162, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1848.64720411,     0.        ]), 'n_active': 1, 'beta1_train': -1546.4541530494716, 'beta0_train': -1571.2816550036332, 'beta1_val': -1766.856782610144, 'beta0_val': -1766.8567826101478, 'selected_score': -1571.2816550036332, 'evaluations': 15, 'seconds': 0.024637199996504933, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3487.01917827,     0.        , -7163.59107821,     0.        ]), 'n_active': 2, 'beta1_train': -6.767477596780846, 'beta0_train': -459.1101202595195, 'beta1_val': -382.06053651545915, 'beta0_val': -553.4291652187655, 'selected_score': -459.1101202595195, 'evaluations': 95, 'seconds': 0.10920820001047105, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",29,[],2729.94312074074,2269.6233770370372,0.16368680000596214,0.2779719000100158
"[{'theta': array([-1546.00636203]), 'n_active': 1, 'beta1_train': -2976.139769092208, 'beta0_train': -3042.3196311036877, 'beta1_val': -3044.3999999999996, 'beta0_val': -3044.3999999999996, 'selected_score': -3042.3196311036877, 'evaluations': 15, 'seconds': 0.021860599998035468, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3203.04677733,     0.        ]), 'n_active': 1, 'beta1_train': 350.9422649237442, 'beta0_train': -1905.541022092399, 'beta1_val': -180.8794243160819, 'beta0_val': -2212.8281976449625, 'selected_score': -1905.541022092399, 'evaluations': 20, 'seconds': 0.027428899993537925, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6241.76376572,     0.        , -8798.54384993,     0.        ]), 'n_active': 2, 'beta1_train': -216.64119654956755, 'beta0_train': -498.2645082218147, 'beta1_val': -645.2847933465798, 'beta0_val': -645.2847933465798, 'selected_score': -498.2645082218147, 'evaluations': 95, 'seconds': 0.10788869998941664, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",30,[],2269.6233770370372,1687.5950147383708,0.15717819998099003,0.26526470000681
"[{'theta': array([-3677.10816816]), 'n_active': 1, 'beta1_train': -3358.726941108963, 'beta0_train': -3391.7373535187535, 'beta1_val': -3652.201940381267, 'beta0_val': -3652.201940381267, 'selected_score': -3391.7373535187535, 'evaluations': 15, 'seconds': 0.02340869999898132, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6217.38564648,     0.        ]), 'n_active': 1, 'beta1_train': -1236.457468227493, 'beta0_train': -3302.5913067414635, 'beta1_val': -2429.1538734066107, 'beta0_val': -4009.3284227644126, 'selected_score': -3302.5913067414635, 'evaluations': 30, 'seconds': 0.037033300002804026, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5072.51661812,     0.        ,  -273.149299  ,     0.        ]), 'n_active': 2, 'beta1_train': -3928.0560032312655, 'beta0_train': -4064.7711105037456, 'beta1_val': -4096.646503374835, 'beta0_val': -4096.646503374835, 'selected_score': -4064.7711105037456, 'evaluations': 95, 'seconds': 0.10546970000723377, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",31,[],1687.5950147383708,9733.626704999999,0.16591170000901911,0.2775554999971064
"[{'theta': array([-2400.84965439]), 'n_active': 1, 'beta1_train': -4341.314841356132, 'beta0_train': -4444.081109013645, 'beta1_val': -4450.8, 'beta0_val': -4450.8, 'selected_score': -4444.081109013645, 'evaluations': 20, 'seconds': 0.027228499995544553, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4330.3839167,     0.       ]), 'n_active': 1, 'beta1_train': -3060.361621960014, 'beta0_train': -3111.0556412622905, 'beta1_val': -2935.630076868915, 'beta0_val': -2935.630076868915, 'selected_score': -3111.0556412622905, 'evaluations': 15, 'seconds': 0.02305839999462478, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3694.39598957,     0.        , -6974.25928961,     0.        ]), 'n_active': 2, 'beta1_train': -187.33043591659242, 'beta0_train': -735.802807343766, 'beta1_val': -512.6873530186332, 'beta0_val': -746.9080518850002, 'selected_score': -735.802807343766, 'evaluations': 95, 'seconds': 0.10882080000010319, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",32,[],9733.626704999999,1661.846685067087,0.15910769999027252,0.2671855999942636
"[{'theta': array([-7918.81547696]), 'n_active': 1, 'beta1_train': -4476.140684510492, 'beta0_train': -4564.953514270467, 'beta1_val': -4572.0, 'beta0_val': -4572.0, 'selected_score': -4564.953514270467, 'evaluations': 20, 'seconds': 0.02819719999388326, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4767.85762576,     0.        ]), 'n_active': 1, 'beta1_train': -2663.011356573043, 'beta0_train': -2694.4972386385966, 'beta1_val': -2586.718974942256, 'beta0_val': -2696.4127393045005, 'selected_score': -2694.4972386385966, 'evaluations': 30, 'seconds': 0.036217700006091036, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3139.36807223,     0.        , -5248.53458778,     0.        ]), 'n_active': 2, 'beta1_train': -835.6544499191237, 'beta0_train': -1095.4096883084455, 'beta1_val': -865.4864532362458, 'beta0_val': -1023.3897088362462, 'selected_score': -1095.4096883084455, 'evaluations': 55, 'seconds': 0.06946559999778401, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",33,[],1661.846685067087,2368.8167921620256,0.1338804999977583,0.23980159999337047
