date,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143
2025-02-01,1296.6215166666666,1312.3283333333334,1330.60465,1341.3707000000002,1339.605,1346.4384166666669,501.4538833333333,1329.035,1345.8897666666667,518.1743833333333,529.9499999999998,1357.1984500000003,1377.8864833333332,1327.8078820739663,510.54980000000006,526.0130999999999,537.6183333333333,547.6602833333333,538.6267166666667,529.6366666666667,526.9667833333335,536.8605166666666,558.1199999999999,548.2086499999999,548.7835833333334,572.0766666666667,578.2019166666668,579.4868666666667,569.775,545.7249999999999,565.3349000000001,587.195,616.1834333333333,591.5039166666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.7710789782533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.43990482375807,181.4139304136304,167.8957065636344,215.148512781774,283.2610890138105,317.90416666666664,316.9984678856964,369.24374878958406,454.03329501287897,476.78557597091526,450.9259546358297,432.46641666666665,453.05438187185996,469.96216652712155,465.2935128425034,463.9485572005815,467.13792153256287,477.9283333333333,0.0,0.0,0.0,0.0,56.30027034541695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8358166666667,486.8260833333334,471.3283333333332,502.7862000000002,497.74545000000006,463.50333333333333,1257.94125,1266.5305333333333,1302.3433333333335,1284.2035833333334,1270.622,1267.6950000000002,1243.8676,1260.499,1294.5666666666668,450.75023333333337,506.7263333333334,1422.3046572546173,616.6141833333334
2025-02-02,620.7876333333334,624.5849999999999,1441.2284,1072.4395329068914,667.2966666666666,658.8043666666667,650.2882999999999,663.2633333333333,630.2988833333333,618.1216166666667,669.9549999999999,690.8012500000001,717.2813000000001,701.0383333333333,669.18275,654.9969,636.6433333333334,663.2514166666666,702.1351666666666,724.6116666666667,705.4048666666667,699.2422499999999,727.6733333333334,733.0901,715.1895833333333,728.9216666666667,753.6485666666669,67.29620000000023,702.0066666666665,724.6610166666667,754.6504333333334,730.2816666666666,744.7648499999999,1661.8542000000002,933.62,919.482624894773,919.3797944716357,927.1001473158854,892.4425003467994,880.5689632369308,900.5329666666669,865.0359446458447,0.0,765.134886556179,669.3553825110604,1555.57531899907,752.4228755279217,19.865322646843538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.5837751848677,944.2382747744308,932.6622752811654,889.5318649554628,851.0233397411572,815.6627726141621,848.8672269699807,862.4593567916877,854.0399040408737,848.2088338015294,865.0167985870843,315.3023683027585,85.16706682401843,116.12576889479169,163.87238834444042,199.65219208667213,199.24545995764004,0.0007299830604665658,0.0,0.0,0.0,0.0,0.0,0.0,1326.4903561699011,1386.393355564484,628.5615812859975,1500.5398225298648,847.3223739451479,767.6697666666668,801.1460845575789,826.9037400791128,859.3884120293335,921.162972573528,969.7077006057384,996.4655666666667,1011.7777879845453,1029.21815946247,1070.395592245878,1092.5217731127002,946.7777438662112,744.715,727.0,761.1276333333333,744.1283333333333,782.6369500000001,809.9607166666667,265.45604798943253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.1800000000002,742.5609500000002,752.5990666666667,734.1983333333333,748.3404833333334,692.7074000000001,605.3399999999999,574.3635666666668,1416.9677965020576,1280.9816872427987,589.3047333333334,608.27675,616.6416666666667,585.3390833333333,608.6716333333333,657.4300000000002,613.45735,614.5567666666668,0.0,0.0
2025-02-03,594.4058333333334,1461.3983333333333,1432.9274833333334,1439.32535,1480.6100000000001,1472.88555,636.9584,670.5266666666668,673.9608,665.0473833333333,1500.8249999999998,1485.9035666666668,1493.6710666666668,933.8569004245657,1538.76475,1566.8495166666667,726.8466666666666,679.0126499999999,665.2897833333333,662.0366666666666,675.60545,711.5839333333332,750.9233333333334,720.8089333333332,715.5915166666665,769.6733333333333,740.5706333333335,730.5814500000001,733.0966666666666,711.1497333333333,730.65235,738.3500000000001,722.5423166666666,793.5144833333334,923.49,930.3794718016912,105.82574404102252,116.18730762923224,839.398064674723,878.287780504019,898.2096,844.9817227360135,776.5212834172521,708.1871431651564,606.3445344006133,1477.1349950222047,812.7989166666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.5972028551689,978.8676819915146,1000.4288781482323,936.2538643871404,885.828935635133,866.4138138511867,896.6972033653547,883.8001274525263,863.5434389060384,874.282946728144,912.7998503140888,988.7397333333333,146.3529792941331,144.02750707797009,153.75281681038518,219.14332673184026,237.2149542943166,236.5432333333332,0.0,0.0,0.0,0.0,0.0,5.4465473112941254e-05,1283.657184220946,1333.6686285500923,1414.1175303014472,956.6483417778759,715.2421659434394,790.2077833333333,784.18754907127,803.5863412913737,847.1271561541837,892.0122877705745,935.9883996811398,975.6907500000002,990.6136255100815,1007.1192238573415,1061.0717691067907,1089.0302132163463,959.5351976946089,767.6683333333333,721.0233833333333,738.1511,725.5266666666666,738.1940833333331,739.6720833333334,236.33766666666685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.3216666666667,747.3062833333333,768.5298833333333,771.45,791.7633333333333,716.9189500000001,610.975,600.6473,606.8576166666666,601.9133333333334,593.7017500000001,595.48025,592.1000000000001,592.8477,619.0097999999999,655.4366666666668,653.4209833333334,624.3300166666668,591.0933333333335,629.5573333333334
2025-02-04,640.9560666666666,599.905,1439.9052833333335,1478.4529833333333,684.8116666666666,939.5792386831264,682.6126333333334,678.67,1486.4899666666665,1509.1226833333335,717.2183333333334,642.6379666666667,1485.122566666667,1530.76,1518.1811166666666,1524.61145,743.9166666666666,698.3936666666665,697.6220833333334,1560.0900000000001,709.5297,684.1081333333333,684.5550000000001,703.7508666666665,736.9745666666665,774.7283333333332,745.1413000000001,713.7997666666669,699.045,727.5685500000001,1620.9155833333334,776.315,700.3188166666666,1582.6324166666668,906.0683333333334,937.620542880617,80.18742509768276,884.1245885445325,903.046454181916,892.0251953783511,863.07155,848.3538641681347,808.6338943249641,726.7820322879119,832.9665348608921,1552.47574212706,910.0464833333335,0.30368842238397065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.6550058496588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.289646205838,1048.7081780814838,1014.4593889293316,1035.6572594986208,975.5731815002108,854.4070270445422,900.0226190824874,895.9773619344762,878.0895231359956,860.6778070500685,901.7797698171354,867.7355774419235,165.39961601204982,199.85979691004218,267.8017911736305,210.01245747447555,315.4535187207464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.794841332799,1388.7040864194455,1418.7718181307991,1514.734662399288,715.5895399890012,714.2603166666664,709.2897321432227,761.1469072771848,863.0210888563033,910.5302232310924,943.300432096476,983.9163166666667,1019.1749488956198,1037.5972917923418,1068.1635356876218,1115.0963384741228,981.0197871848865,758.45,725.0802833333332,756.3095666666667,747.8533333333335,734.4849166666664,740.9690666666665,288.41041666666746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.7266666666667,749.46055,742.9896166666666,729.1383333333333,771.7825166666667,722.1837500000001,596.59,556.1658000000001,541.3693166666667,540.055,1417.4971,624.5383333333333,0.0,595.0775166666666,603.99435,634.6183333333333,572.3415027464738,623.9432666666668,616.8916666666665,582.2951166666666
2025-02-05,1436.8325166666668,961.5293499284232,1460.7884333333334,1465.3456,1492.9933333333333,641.8060499999999,635.4376833333333,664.815,1476.2234666666668,1462.9083666666668,1479.1033333333335,1492.4158,693.9903166666667,689.0133333333332,660.6505166666666,1507.9626666666668,717.3000000000001,682.3280500000001,671.6995000000001,683.6083333333332,669.8392333333334,664.0450000000001,717.2750000000001,724.7876666666666,715.5414999999999,1555.1,710.1337166666666,720.4213333333333,711.4783333333332,703.5102833333333,741.3245333333334,751.9833333333335,719.2905333333333,1641.6647,943.4383333333333,891.4136978054449,849.4043034905434,882.8111251386026,932.4529957008141,913.5805700024903,848.5615499999999,785.596166201763,759.6578259955111,727.0216748005947,644.9903506411306,728.1965830703534,903.688469351205,40.65928347519173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.0893008392115,960.9253644591874,971.8948061081163,976.0473030023405,920.0030998965648,856.9845833333331,817.1711477145756,829.9738994043005,875.8667690120323,898.363336419753,924.654713827016,985.7811000000002,140.73924619531238,0.0,92.4382406687146,185.48730851162588,166.0169973659672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.6777335183542,1401.8264463444166,1436.288312572492,1461.7221374496637,644.8975227989929,699.8093,733.4712181512014,797.9133196030739,856.2817222022356,848.6340647615281,895.7039034469657,996.9852999999998,1033.9951756188816,1020.180286232828,1020.8494106749415,1046.2276624833873,935.2329557988927,754.7033333333335,710.9057666666666,724.1439333333334,727.9549999999999,750.5354833333332,733.9623833333333,42.828049999999735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0366666666666,717.3390833333334,727.0461833333333,760.4783333333332,794.0958,750.4480166666667,647.7233333333332,606.3221333333333,573.95425,562.2733333333333,563.1973166666667,582.7585,609.4333333333334,588.2684166666667,584.2531666666667,597.595,605.0119000000001,1450.9307666666666,612.3266666666666,0.0
2025-02-06,1414.2486666666668,1453.3000000000002,1472.3635833333333,1490.8413500000001,1498.3466666666668,1490.9263833333334,1478.434083333333,1498.2866666666669,1489.8488333333335,657.8657,667.0566666666666,1504.1433166666666,689.2791833333333,661.0600000000001,623.8553666666667,1299.5614325102893,729.3550000000001,691.8186666666666,677.9612666666667,706.3116666666666,686.5658666666667,675.9437833333334,717.3000000000001,709.8187666666668,703.3977833333331,0.0,119.78380585463623,707.0622500000001,649.9766666666666,1528.3269271341933,752.5208333333333,722.8116666666668,703.7730000000001,1644.8313333333333,937.2116666666666,929.07573053068,77.59331001205953,920.5372150042746,902.9273744304995,869.8469559892235,845.5908999999999,797.9463366657325,750.3731411283864,699.8948707357301,673.394977572071,1577.6347747869825,239.23482195492136,15.956315117310737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.3772288871698,1018.3619598938106,1021.0215056981366,1030.5335169911027,1008.936130916087,954.4993811619993,941.16012603614,898.5335297057379,905.6245831531834,850.1100037037035,822.7274108123102,904.36185,98.35477797801457,108.37927289441598,114.22464469975807,187.16643414314217,223.93597362931814,0.00010335275834449931,0.0,0.0,0.0,0.0,0.0,0.0,502.629865767576,1380.7813011542667,1397.7579078460567,1463.8485651879041,1343.7050189348438,665.9981499999998,770.1088876928575,824.5842571819155,816.9892130709381,869.5651392386126,940.842431154112,989.0262499999999,1031.5436308950075,1041.5491202397131,1053.9354256591243,1071.1353581309513,947.1830739567793,756.7816666666669,722.3616499999999,767.7833333333333,366.60125000000016,769.0050666666664,743.5587833333334,737.4516666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.7866666666669,716.2858000000001,710.9628,739.4416666666666,792.03375,747.9625666666665,617.9966666666667,586.02175,1410.6123333333335,580.0616666666667,581.6662,570.0747666666666,569.5800000000002,584.9458,0.0,539.0700666666664,610.2195500000001,561.5710166666667,475.45833333333337,456.16235000000006
2025-02-07,1339.6410666666668,522.5,461.66096666666675,450.2580833333334,475.56166666666667,469.30551666666673,1276.6215,1301.2350000000001,1339.7256333333335,827.8533310699586,1316.8366666666668,1300.4266499999999,1329.5017333333333,1341.5666666666668,502.5822666666666,525.5709666666668,559.6033333333335,573.5125833333334,567.2367333333333,529.66,508.38186666666667,507.2361,558.0749999999999,588.4423333333334,572.9400666666667,546.4183333333333,1369.4978999999998,536.8139333333334,518.4450000000002,540.6375,599.0612166666666,607.3750000000001,1397.7807833333331,1379.1141166666666,546.0300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.32038354076599,111.77173169944518,122.27074291429898,155.92949631762184,181.16109130852448,236.1811333333332,290.3115858933079,382.788359163217,443.77389934542055,447.704315141654,430.36966641398993,429.93431666666675,441.47706424722367,471.2725401157353,496.3306306095707,452.37036436525864,446.01933745672505,505.6716666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.75073333333336,531.5547333333333,531.985,498.269,89.65035805655486,434.56166666666667,1247.2841863687484,1236.55475,0.0,0.0,0.0,324.6104452079805,421.6243666666667,415.50441666666666,420.6183333333333,442.4898833333334,448.19765,438.6083333333334,437.1714500000001
2025-02-08,445.78998333333345,1257.5983333333334,1270.9146833333334,1266.7401333333332,1248.5216666666668,449.8558833333334,454.6506666666666,463.54499999999996,480.7892333333333,462.56108333333333,1250.0466666666669,1283.6311666666666,1352.2885342971445,517.5916666666667,474.0728166666667,1301.988716666667,1333.835,496.30850000000004,505.73268333333334,508.385,539.8275833333336,511.9150666666667,500.3966666666666,1337.8511166666667,520.0522166666667,0.0,517.7912666666668,524.5546499999999,305.72956918838315,490.7143666666667,511.70233333333346,550.365,559.8956166666666,553.1901333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.61102034794675,77.51975236639129,62.754480569759096,130.95038793153805,154.0395333333334,195.32912649787863,244.30402559757508,311.3208641435249,391.663609052998,399.70210781523804,355.63796666666656,395.6907885255353,420.83312577638134,437.695677496814,448.747203990681,438.65308320671306,178.68698333333475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0679833333334,532.0455,485.93833333333333,479.13595000000004,463.0880666666667,415.72,1231.8533166666666,1212.8406166666666,1218.5833333333335,1224.3866333333333,1270.0565333333334,466.465,1252.4796166666667,1242.4125666666666,1262.695,1232.6008666666667,1295.5160166666667,1428.8049948158427,613.8051333333334
2025-02-09,603.1779999999999,609.1583333333333,598.8864333333335,596.1930833333333,622.9483333333334,625.1605166666667,197.25085651981576,574.1516666666666,1434.0089666666668,638.8308166666667,667.4916666666666,615.2813166666666,636.2141333333334,654.4366666666667,618.5352333333334,640.1135,706.2316666666667,669.0507166666667,627.5244833333334,1491.4093732265655,686.8501333333334,0.0,649.5066666666665,644.4114833333333,656.4128166666667,676.7233333333332,668.5868833333334,683.6249166666668,690.6216666666666,700.4646333333333,692.1738499999999,663.8166666666666,638.9216166666666,1578.0944666666664,867.1033333333334,876.6837451388902,133.0606697866674,879.3705904166742,18.96408793896228,0.0,763.4700166666664,743.7767808039537,737.0495813501151,665.0146142502878,593.9077712112583,1469.529216690666,769.1858333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.5541833333334,347.4925407002229,0.0,0.0,56.816390000413435,287.7173900674512,254.10491579587062,1022.0030224024373,1015.3814083829909,1027.3564151559654,1067.5675380871453,986.7671574847624,858.2996907457466,885.4361803939534,935.8764578958265,933.4127434460103,877.5502677239839,901.325944686894,992.1875166666669,0.0,0.0,194.11035153687692,219.0400357721012,0.0,0.0,272.3767539788371,301.39018417079535,335.4979809956361,365.9056166052063,398.70366040566216,405.5357333333334,377.7390571285191,1261.083988661236,1139.2262774907122,561.7682459398204,613.2516399503016,682.8890499999999,712.5847760804254,755.3151003647895,821.9505111311919,853.8300643948589,886.0932251406289,939.6396333333334,971.792932487596,989.173454250952,1036.3944643626512,1060.9911139174874,903.0026934695852,698.7083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.58493306039134,726.6883333333333,725.3412166666666,0.0,710.3783333333333,732.9480166666667,738.3587166666666,704.2816666666666,717.2188833333335,730.0390166666666,709.375,718.29075,676.3775499999999,586.6483333333334,564.8261333333335,566.2297666666666,566.3483333333334,555.5532499999999,563.4954833333334,567.5383333333333,569.4278666666667,570.2777333333333,567.875,549.17875,570.1371666666665,604.9300000000001,568.3537333333335
2025-02-10,1410.4413333333334,1466.66,1438.5345333333335,594.8151333333334,1443.7683333333334,1421.64255,1423.6867666666667,1474.0416666666667,1445.4708,1448.57895,675.025,664.1740333333332,667.4088333333334,637.0983333333332,614.5355333333333,615.34135,1480.7683333333334,682.8374,691.8472666666665,679.1466666666666,1492.1825333333331,649.8942000000001,691.4333333333334,716.7547,716.9135500000001,738.1583333333334,682.5661,665.3644333333333,663.1933333333334,663.6408666666666,670.0783666666666,825.9170165921078,1502.9369833333335,761.8035666666667,864.9966666666666,878.3188345244023,49.99643883216015,74.49479949119325,39.08191187681007,0.4706167510216801,651.6479066669935,799.0945523947034,760.5462650691123,660.8497964010916,594.7757797957448,648.8823550310316,758.0407666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.84265731270114,0.0,0.0,0.0,0.0,0.0,757.6904656513292,750.1431137103156,748.8275921237836,740.4919651712361,635.1581192517389,549.378589936297,592.8735311950156,730.1682963329969,726.0095775412934,709.8329476417834,768.7766494981112,810.2582999999998,0.0,0.17198689795361588,73.86520526454115,84.32436140048014,103.90942943733307,201.4114166666667,276.1472559831524,269.4795691969845,300.09639793388476,338.1628180021761,0.0014995710946100523,424.6349666666665,864.0309621159862,497.8438234257078,520.3801920946102,1417.4580891951196,637.6106655881499,651.9630000000002,726.8205487575696,783.9634754429129,821.6179939972851,861.6532937760517,901.9152144415124,941.7916833333333,985.4873918922817,1013.6767871489546,1043.1614466063154,1047.3001145063251,913.9203799961897,755.0083333333334,0.0,0.0,0.0,0.0,0.0,0.0,729.7317500000001,752.2250166666666,0.0,0.0,83.83414706993153,0.0,0.0,722.6521333333335,750.26,739.6111833333333,0.0,720.7616666666667,747.59185,749.2624,729.8050000000001,754.91545,699.9793333333332,568.7916666666667,544.9007833333334,565.5550666666666,584.3616666666667,592.5986,580.7320833333333,568.6166666666667,1421.1779333333334,574.16305,532.1816666666666,554.1476833333335,591.7666,605.5366666666665,569.91105
